traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
498,1.42591512,7.43992567,-2.08906651,1.27521372,4.28591537,10.425415,6.95522642,7.28177691,3.02685952,0.774780869,1.52055728,-12.5356541,-8.02947044,-2.27215075,5.31221247,1.24785376,-0.937022626,7.65427208,-2.27203107,-8.47861958
499,1.36840725,7.45818329,-2.08360696,1.28569102,4.31754875,10.4373131,6.96875906,7.29671812,3.029387,0.712467194,1.52314138,-12.5312843,-7.99509668,-2.44583416,5.27415133,1.25176919,-0.945035577,7.66589069,-2.30293989,-8.46932602
500,1.3108511,7.47621441,-2.07774282,1.29613757,4.34913349,10.4488544,6.98153973,7.31166887,3.03104496,0.64987272,1.52756536,-12.5267906,-7.95814085,-2.61785698,5.23393631,1.25617504,-0.953404784,7.67736483,-2.33323622,-8.46001434
501,1.25375462,7.49374151,-2.07177067,1.30652118,4.38059378,10.4619293,6.99593401,7.3245554,3.02999115,0.587675512,1.53429329,-12.5226688,-7.91780519,-2.78865814,5.19210815,1.26133406,-0.961241245,7.68869638,-2.36330652,-8.45014
502,1.19603598,7.51114225,-2.06517959,1.31688356,4.4123354,10.4736013,7.00841808,7.33902025,3.02929425,0.524270058,1.54335153,-12.5180969,-7.8751626,-2.95728087,5.14871693,1.26707041,-0.969270289,7.70015574,-2.39328313,-8.44025993
503,1.1381321,7.52835417,-2.05815768,1.32721233,4.44424438,10.4845018,7.01975918,7.354249,3.02830887,0.459947705,1.55465543,-12.5132084,-7.83005095,-3.12418795,5.10367107,1.27335882,-0.977417111,7.71158981,-2.42290449,-8.43028736
504,1.07928562,7.5451827,-2.05038357,1.33739257,4.47627831,10.494585,7.03027439,7.37059832,3.02702832,0.394324422,1.56917346,-12.5080032,-7.78240681,-3.28811336,5.05789995,1.2804414,-0.985116005,7.72335768,-2.4532001,-8.42008591
505,1.02233028,7.56180573,-2.04308105,1.34769237,4.5079937,10.506937,7.04259634,7.38319206,3.02220988,0.33079809,1.58407104,-12.5036211,-7.73124838,-3.45226073,5.00905848,1.28755355,-0.993271351,7.73429155,-2.48143721,-8.40958786
506,0.96431917,7.57804298,-2.03496504,1.35785615,4.53992605,10.5181932,7.05368757,7.3972373,3.0174334,0.265812546,1.60205388,-12.4988604,-7.67761707,-3.61367631,4.95939684,1.29530156,-1.0011214,7.7456212,-2.51037526,-8.39883709
507,0.905252278,7.59406233,-2.02601743,1.36789894,4.57217026,10.5276337,7.06275892,7.41363859,3.01339173,0.198914543,1.62337959,-12.4935579,-7.6218257,-3.77198172,4.90919685,1.30371869,-1.00872159,7.75730085,-2.53984547,-8.38800907
508,0.847821057,7.60966349,-2.01746559,1.37799716,4.60401869,10.5398397,7.07430744,7.42577267,3.00539947,0.134435058,1.64525855,-12.4891729,-7.56233692,-3.92986798,4.85652685,1.31225467,-1.01634037,7.76833391,-2.56788254,-8.37669849
509,0.789338887,7.62514114,-2.00803638,1.38801003,4.63621807,10.5498953,7.08336544,7.44054031,2.9984529,0.0680484548,1.67015445,-12.4842081,-7.50085354,-4.08481646,4.80303478,1.321172,-1.02407587,7.77964592,-2.59614468,-8.36544704
510,0.730665922,7.64028978,-1.99817121,1.39792895,4.66843033,10.5596409,7.09196281,7.45547152,2.99069142,0.00126993924,1.69762635,-12.4792452,-7.43675661,-4.23711395,4.74878693,1.3305124,-1.03152204,7.79103518,-2.62443495,-8.35394573
511,0.672247887,7.65512657,-1.98806882,1.40782166,4.70058203,10.5698853,7.10080814,7.46935558,2.98130894,-0.0651348755,1.72688031,-12.474474,-7.3697505,-4.38769102,4.69305515,1.34009671,-1.03894567,7.80226898,-2.65225506,-8.34216118
512,0.614046931,7.66953373,-1.97765148,1.41761363,4.73268938,10.5807142,7.11008072,7.48229504,2.9702158,-0.131389275,1.75840461,-12.4699316,-7.29969549,-4.53621531,4.63612127,1.34988904,-1.04617846,7.81340408,-2.67979765,-8.33006287
513,0.554885387,7.68361473,-1.96647429,1.42732632,4.76486874,10.5909023,7.11854982,7.49575329,2.95864248,-0.198138446,1.79250419,-12.4652948,-7.22717762,-4.68188047,4.57872343,1.36002541,-1.05311871,7.82489157,-2.70791292,-8.31768417
514,0.496852994,7.69787455,-1.95540297,1.43711758,4.79728222,10.5999002,7.12521458,7.5101881,2.94714618,-0.265396744,1.82830667,-12.4604797,-7.15239286,-4.82568359,4.5197258,1.37002265,-1.06069672,7.83578348,-2.73421955,-8.30551338
515,0.437621891,7.71141672,-1.9433974,1.44672585,4.8296566,10.6091537,7.13213587,7.5241828,2.9342916,-0.332687855,1.86693692,-12.4558687,-7.07474184,-4.96644735,4.46066427,1.38044906,-1.06752658,7.84722233,-2.76179886,-8.2927351
516,0.379154503,7.72500229,-1.93135333,1.45635533,4.86212492,10.6176109,7.13781452,7.53864908,2.92113566,-0.400341183,1.90725946,-12.4510317,-6.99476576,-5.10543823,4.4000864,1.39069486,-1.07488143,7.85819483,-2.78799343,-8.28013039
517,0.320432872,7.73826361,-1.91885793,1.46591663,4.89462376,10.6261759,7.14347124,7.55273104,2.90673876,-0.468073666,1.95006263,-12.4462795,-6.91187143,-5.24204826,4.33894825,1.40115368,-1.0818727,7.8692646,-2.81430936,-8.26714897
518,0.261377186,7.75115728,-1.90579247,1.47539616,4.92714119,10.6342239,7.1483407,7.56703424,2.89178896,-0.535768628,1.99497867,-12.4415674,-6.82667398,-5.37569666,4.27748251,1.41161621,-1.0887568,7.8804903,-2.84071136,-8.25393486
519,0.201905444,7.76338816,-1.89212716,1.48469341,4.95930386,10.6435575,7.15459156,7.57937098,2.87450886,-0.602361381,2.04202175,-12.4372339,-6.73863602,-5.50617504,4.21600819,1.42231452,-1.09504807,7.89191628,-2.86767411,-8.24022484
520,0.143669918,7.77609539,-1.87863243,1.49415636,4.99214125,10.6502466,7.15735769,7.59461021,2.85868835,-0.670815229,2.09120345,-12.4322948,-6.64829302,-5.63555765,4.15269327,1.43248379,-1.10233033,7.90260839,-2.89237499,-8.2269392
521,0.0841499716,7.78782845,-1.86416221,1.50334966,5.02450705,10.6584682,7.1619215,7.60761976,2.84035587,-0.737944067,2.14270949,-12.4277725,-6.55519819,-5.7612195,4.09021521,1.44306481,-1.10852087,7.91400814,-2.91883373,-8.21279716
522,0.0254815891,7.79975986,-1.84969938,1.51262188,5.05714798,10.66535,7.16458273,7.62177658,2.82226491,-0.805705965,2.19596291,-12.4228897,-6.45981264,-5.88512993,4.02645969,1.45319569,-1.1153264,7.92489004,-2.9437108,-8.19891167
523,-0.0335947014,7.81151104,-1.83463764,1.52183616,5.08993101,10.6708202,7.16560125,7.63726044,2.80439377,-0.874254525,2.25172067,-12.417676,-6.36226177,-6.00629616,3.96245885,1.4631561,-1.12222922,7.93579817,-2.96840525,-8.18500233
524,-0.0922798291,7.82265472,-1.81938922,1.53092372,5.12244987,10.6784401,7.1687336,7.64980221,2.7834816,-0.941095591,2.30928969,-12.4130135,-6.26131105,-6.12474489,3.89857221,1.47323203,-1.12841785,7.94674397,-2.99328661,-8.1703825
525,-0.151195809,7.8336792,-1.80359399,1.53996658,5.15515995,10.6843615,7.16984844,7.66400433,2.76311064,-1.00887263,2.36927247,-12.4078913,-6.15834522,-6.24058247,3.83438325,1.48297513,-1.13488162,7.95761871,-3.01770878,-8.15585232
526,-0.210164145,7.84433222,-1.78737712,1.54892814,5.18767977,10.6903191,7.17080402,7.67755508,2.74180007,-1.07573736,2.43067765,-12.4027958,-6.05335045,-6.35329437,3.77051067,1.49258804,-1.14112449,7.96858072,-3.04214287,-8.1410408
527,-0.269316018,7.85460663,-1.77065957,1.55780983,5.22027636,10.6963158,7.17159843,7.69078016,2.71941543,-1.14255702,2.49446297,-12.397604,-5.94549417,-6.46348476,3.70663428,1.50207055,-1.14714301,7.97958708,-3.0666039,-8.12585449
528,-0.328213423,7.8648243,-1.75366223,1.56665897,5.25302744,10.7010221,7.17083216,7.70515108,2.69713998,-1.21009862,2.56061673,-12.3919468,-5.83530664,-6.57137632,3.642416,1.51109302,-1.15344214,7.99040937,-3.09031653,-8.11072445
529,-0.387185276,7.87453461,-1.73622596,1.57539082,5.28547573,10.7066832,7.17090416,7.71781063,2.67314768,-1.27617657,2.62806177,-12.3863916,-5.72284651,-6.67609167,3.5788343,1.52006555,-1.15929544,8.00131226,-3.11425805,-8.09517384
530,-0.446327835,7.88398218,-1.71829009,1.58406484,5.31799412,10.7116365,7.17004442,7.73090458,2.64879274,-1.34240961,2.69759727,-12.3804808,-5.60802412,-6.77828932,3.51525593,1.52862537,-1.16524112,8.01226521,-3.13799691,-8.07943058
531,-0.504988492,7.89339495,-1.70018721,1.59273803,5.35067272,10.7156286,7.16792202,7.74471569,2.62433171,-1.40889037,2.76926851,-12.3741713,-5.4909234,-6.87792206,3.45178747,1.53678954,-1.17132473,8.02292347,-3.16089272,-8.06372261
532,-0.563764036,7.90246058,-1.68157494,1.60132873,5.38333511,10.7191143,7.16503859,7.75864601,2.59947991,-1.47511303,2.84268093,-12.3675241,-5.37177229,-6.97476387,3.38869238,1.54461813,-1.17738378,8.03361702,-3.18367505,-8.04780674
533,-0.622735918,7.91143417,-1.66247177,1.60988784,5.41615009,10.7208138,7.16018867,7.77422094,2.57521248,-1.5421586,2.91850066,-12.3601761,-5.25061655,-7.06907082,3.32583308,1.55194306,-1.18363762,8.0442791,-3.20608163,-8.03191471
534,-0.681243598,7.91989994,-1.64321816,1.61832416,5.44867563,10.7243185,7.15702677,7.78722095,2.54846716,-1.6074363,2.99567699,-12.35291,-5.12663364,-7.16045523,3.2637949,1.55926049,-1.18930948,8.05487633,-3.22852516,-8.01549339
535,-0.740019202,7.92815638,-1.62336874,1.6267283,5.4812851,10.7265463,7.15232134,7.80119085,2.52200246,-1.67292583,3.07460642,-12.3449726,-5.00082779,-7.24926853,3.20200944,1.56590295,-1.19532251,8.06552029,-3.25061655,-7.99899387
536,-0.800124288,7.93586731,-1.60233235,1.6348846,5.51399708,10.7260008,7.14503288,7.81823778,2.49685431,-1.74036586,3.15808487,-12.3362732,-4.87314177,-7.33407831,3.14210558,1.57238173,-1.20109022,8.07666779,-3.27363706,-7.98215437
537,-0.857034743,7.94364214,-1.58270419,1.64324999,5.54619265,10.7313633,7.14287663,7.82736921,2.46621346,-1.80186605,3.23779559,-12.3281088,-4.74257612,-7.41794825,3.08128953,1.57856584,-1.20657408,8.08666325,-3.29443908,-7.96522379
538,-0.915842712,7.95107222,-1.56158507,1.65144777,5.57881832,10.7316942,7.13577127,7.84216785,2.43880033,-1.86693978,3.32257342,-12.3185024,-4.61044598,-7.49846458,3.02174783,1.58412325,-1.21240556,8.09725666,-3.3159914,-7.94816065
539,-0.973961174,7.95820236,-1.54038954,1.6595794,5.61114311,10.7333317,7.12973881,7.85483694,2.40957808,-1.9303087,3.40780973,-12.3084564,-4.47630501,-7.57642698,2.96271968,1.58921039,-1.21823061,8.10758686,-3.33691859,-7.93093538
540,-1.03287876,7.96507454,-1.51835513,1.66761935,5.64378023,10.7320194,7.12073088,7.87063026,2.3818717,-1.99545741,3.49679852,-12.2973804,-4.34005976,-7.65142632,2.90492964,1.59392786,-1.22406173,8.11815166,-3.35809159,-7.91354084
541,-1.09060955,7.97174263,-1.49654949,1.6756556,5.67605495,10.733119,7.11378956,7.8829298,2.35155439,-2.05779767,3.5851593,-12.2860336,-4.20187426,-7.72395372,2.84770727,1.59820652,-1.22982812,8.12831402,-3.3783679,-7.89599562
542,-1.14891267,7.97796965,-1.47395289,1.68355834,5.7084012,10.7324057,7.10498762,7.89694405,2.32197475,-2.12079501,3.67617273,-12.2737827,-4.06193829,-7.79343796,2.79186416,1.6020968,-1.23555481,8.13872719,-3.39893031,-7.87815237
543,-1.20701313,7.9839077,-1.4510783,1.69139993,5.74058008,10.731986,7.09633112,7.91008091,2.29150772,-2.18269515,3.76821423,-12.2609024,-3.92023516,-7.86006737,2.7372582,1.60572922,-1.24109077,8.14907932,-3.41933298,-7.86007643
544,-1.2652564,7.98978186,-1.4276942,1.69921494,5.77299738,10.7289324,7.08493662,7.92576933,2.26233125,-2.2460866,3.86319995,-12.2465162,-3.77657723,-7.92448521,2.68317771,1.60858917,-1.24708879,8.15930176,-3.43911028,-7.84212828
545,-1.32280171,7.99520874,-1.40429676,1.70693779,5.8050127,10.7286406,7.07606268,7.93776464,2.23025823,-2.30670428,3.95809269,-12.2318163,-3.63078618,-7.98601675,2.63053274,1.61133182,-1.2526108,8.16941929,-3.45880532,-7.82368469
546,-1.38074005,8.00052261,-1.38017929,1.71464622,5.83728743,10.7249889,7.06369734,7.95304537,2.20035529,-2.36873102,4.05525255,-12.2155495,-3.4839952,-8.04521751,2.57857323,1.61320162,-1.25875294,8.17954159,-3.47798252,-7.80542135
547,-1.43875623,8.00551033,-1.3556242,1.72226894,5.86951208,10.7207174,7.05070543,7.96857595,2.17019391,-2.43051171,4.15454721,-12.1982994,-3.33523178,-8.10139656,2.52826738,1.61480546,-1.26475263,8.18965435,-3.49711943,-7.78690529
548,-1.49608135,8.01016998,-1.33103442,1.72982955,5.90143919,10.7180758,7.03907537,7.98169756,2.13822126,-2.49021864,4.25372839,-12.1803036,-3.18487453,-8.15506268,2.47921586,1.61615515,-1.27050543,8.19964123,-3.51596141,-7.76807356
549,-1.55361426,8.01447392,-1.30587077,1.73728812,5.93332291,10.7141304,7.02612305,7.99581814,2.10672975,-2.54997659,4.35480833,-12.1610975,-3.03313494,-8.2059145,2.4317174,1.61708868,-1.27631831,8.20971203,-3.53477693,-7.74906111
550,-1.61091185,8.01863194,-1.28041661,1.74472809,5.96523094,10.7094183,7.0122571,8.01027107,2.07516575,-2.60963702,4.45748281,-12.14042,-2.8796556,-8.25442886,2.38518906,1.61743414,-1.28236198,8.21958351,-3.55300975,-7.73002863
551,-1.66820467,8.0224781,-1.25450695,1.75209689,5.99710369,10.7038431,6.99744892,8.02519226,2.04374933,-2.66898417,4.5616951,-12.1184721,-2.72473383,-8.30023193,2.34019732,1.6173774,-1.28845358,8.22947407,-3.57108593,-7.71081257
552,-1.72547793,8.02618504,-1.22820938,1.75944567,6.02897024,10.6968517,6.98115396,8.04109097,2.01292682,-2.72848582,4.66740084,-12.0948219,-2.56861019,-8.34386253,2.29621434,1.61666715,-1.29488325,8.23926735,-3.58867908,-7.69162226
553,-1.78247285,8.02944946,-1.20164037,1.76668394,6.06065035,10.6905603,6.96547079,8.05580235,1.98099518,-2.78664207,4.77416468,-12.0702076,-2.41078711,-8.38441563,2.25431609,1.61594856,-1.3009268,8.2490406,-3.60634089,-7.67203903
554,-1.83955932,8.03211212,-1.17455709,1.77375448,6.09196758,10.6847763,6.95026016,8.06946278,1.94828272,-2.84348989,4.88151693,-12.0444279,-2.25191784,-8.42216301,2.21432996,1.61501741,-1.30677557,8.2590847,-3.62437129,-7.65190983
555,-1.8967706,8.03519917,-1.14691985,1.78100383,6.12384558,10.6731691,6.92924833,8.08876133,1.91973758,-2.90322948,4.99183607,-12.0156965,-2.09260297,-8.45855045,2.17439532,1.61270988,-1.31394565,8.26859188,-3.64074326,-7.63268375
556,-1.95295715,8.03776741,-1.11949134,1.78811967,6.15525961,10.6656704,6.91199493,8.1031847,1.8874824,-2.95943117,5.1011281,-11.9864693,-1.93154228,-8.4920454,2.13659024,1.61061752,-1.32042813,8.2780056,-3.6571579,-7.61288166
557,-2.00923347,8.03979588,-1.09161592,1.79510558,6.18639803,10.6586361,6.89520693,8.11666012,1.85442472,-3.014431,5.21135187,-11.9559469,-1.76912427,-8.52264023,2.10099483,1.60851347,-1.32657981,8.28770924,-3.67400146,-7.59242773
558,-2.06542277,8.04196072,-1.06329489,1.80215132,6.21776342,10.6478872,6.87472868,8.13348675,1.823897,-3.07093787,5.32363415,-11.9227734,-1.60631084,-8.55162239,2.0659008,1.60524523,-1.33374071,8.2969389,-3.68955779,-7.57267761
559,-2.12203121,8.04366016,-1.03429067,1.809075,6.2489953,10.6354036,6.85269356,8.15166759,1.79441416,-3.12754965,5.4379406,-11.8877363,-1.44267654,-8.577775,2.03295326,1.60181105,-1.34087825,8.30638123,-3.70536351,-7.55258608
560,-2.17770576,8.04491711,-1.00542629,1.81592798,6.27986574,10.6265144,6.83383465,8.16558552,1.76180971,-3.18087673,5.5505662,-11.8518724,-1.27787828,-8.60154819,2.00184941,1.59851611,-1.34746575,8.31578922,-3.72115803,-7.53188992
561,-2.23409224,8.04608059,-0.975665808,1.82274199,6.31094694,10.6119099,6.80973721,8.18498516,1.73327661,-3.23698521,5.66755676,-11.8128881,-1.11243498,-8.62303066,1.97226059,1.59440589,-1.35482121,8.32512665,-3.73644519,-7.51156139
562,-2.29027557,8.04683495,-0.945587814,1.82948041,6.34178162,10.5978212,6.78603506,8.20328617,1.70411158,-3.29176736,5.78470182,-11.7721672,-0.94636637,-8.64212608,1.94441271,1.59006619,-1.36217904,8.33449936,-3.75163746,-7.49089241
563,-2.34484887,8.04753876,-0.916143894,1.83628213,6.37239122,10.5881224,6.7661128,8.21653366,1.67119062,-3.3427484,5.89885426,-11.7306824,-0.779379547,-8.65945816,1.91783142,1.58564901,-1.36924529,8.34344673,-3.76601815,-7.47009802
564,-2.40061641,8.04777431,-0.885449409,1.842942,6.40312433,10.5725775,6.74092245,8.23536491,1.64256966,-3.39653397,6.0179987,-11.6858673,-0.611688018,-8.67414284,1.89335239,1.58078742,-1.37676227,8.35265446,-3.78062224,-7.4491992
565,-2.45572257,8.04790211,-0.854745686,1.84960294,6.43357038,10.5575161,6.71610451,8.25308609,1.61349952,-3.44881797,6.13616943,-11.6392422,-0.44436264,-8.68700218,1.87011337,1.5754056,-1.3846246,8.36153603,-3.79443979,-7.42850542
566,-2.51051331,8.04745197,-0.823801517,1.85614359,6.46375704,10.544241,6.69288111,8.26858997,1.58277404,-3.49911857,6.25412655,-11.5911274,-0.276042461,-8.6973505,1.84912527,1.57024109,-1.3920399,8.37065792,-3.80862641,-7.40707016
567,-2.56544781,8.0470829,-0.792332351,1.86274314,6.49412537,10.5265341,6.66555786,8.28798199,1.55529034,-3.55109978,6.37486553,-11.5396986,-0.107582331,-8.70605564,1.82918477,1.56425095,-1.40028763,8.37938786,-3.82179189,-7.38623619
568,-2.62070799,8.04618835,-0.760140896,1.86922228,6.52426958,10.5069256,6.63654423,8.30873775,1.52928519,-3.60311532,6.49691916,-11.4857082,0.0607105903,-8.71267223,1.81100774,1.55785799,-1.40884125,8.38831997,-3.83501434,-7.3651185
569,-2.67457676,8.04527569,-0.72851342,1.87574339,6.55420351,10.4909725,6.6107316,8.32538986,1.50024354,-3.65189934,6.61666393,-11.4306698,0.229426026,-8.71720028,1.79465497,1.55172801,-1.41698658,8.39686203,-3.84760737,-7.34393167
570,-2.72974348,8.0437088,-0.695502341,1.88209665,6.58404446,10.4689398,6.57958508,8.3475275,1.47602272,-3.70311689,6.74081135,-11.371871,0.397951543,-8.71950531,1.78025973,1.54506314,-1.42570782,8.40579891,-3.86056137,-7.32247639
571,-2.78301978,8.04202461,-0.663395226,1.88847494,6.61355257,10.4537678,6.55442142,8.36248302,1.44613898,-3.74950957,6.86029243,-11.3126154,0.566999197,-8.72022343,1.76733124,1.53869987,-1.43381584,8.41443062,-3.87300253,-7.3006711
572,-2.83711481,8.04017353,-0.630267441,1.89485538,6.64317083,10.4322147,6.52354336,8.38306808,1.42137158,-3.79836607,6.983706,-11.2493696,0.735376477,-8.71926308,1.75572658,1.53153932,-1.44287586,8.42286301,-3.88478279,-7.27935886
573,-2.89207435,8.03769779,-0.596030414,1.90107417,6.67260456,10.4058485,6.48854017,8.40776348,1.40053904,-3.84874487,7.11104202,-11.1824923,0.903749883,-8.71581173,1.74647498,1.52418303,-1.45224667,8.43168354,-3.89693165,-7.25761366
574,-2.94444156,8.03547287,-0.563262165,1.90746033,6.70177794,10.3887863,6.46158791,8.42308235,1.37214482,-3.89292407,7.23059654,-11.116127,1.07161105,-8.71159649,1.73792303,1.51701045,-1.46109569,8.43978786,-3.90786552,-7.23604059
575,-2.99890471,8.03245831,-0.52847743,1.91362071,6.73089266,10.3607674,6.4251256,8.44824791,1.35281646,-3.9418664,7.35858393,-11.0441885,1.23913097,-8.70475769,1.73187542,1.50931001,-1.47083628,8.4484005,-3.91929245,-7.2142458
576,-3.05143452,8.0295372,-0.494658113,1.91990399,6.759799,10.3396091,6.39454031,8.46642303,1.3278439,-3.9861505,7.48046398,-10.9718504,1.40598035,-8.69735432,1.72635138,1.50151157,-1.48035145,8.45646286,-3.92971349,-7.19255066
577,-3.10379386,8.0262413,-0.460568845,1.92607057,6.78841591,10.3174925,6.36327362,8.48508739,1.30374336,-4.02985811,7.60369015,-10.8969126,1.57274127,-8.68753338,1.72329724,1.49397755,-1.48975527,8.46462917,-3.94020772,-7.17056227
578,-3.1568172,8.02257919,-0.425495714,1.93223965,6.81703663,10.290657,6.32780361,8.5075388,1.28368568,-4.07479382,7.72915077,-10.8181839,1.73833704,-8.67665863,1.72128844,1.48578322,-1.49989641,8.47277451,-3.95032644,-7.14869642
579,-3.20969844,8.01862335,-0.390088141,1.93836462,6.84548759,10.2621508,6.29088974,8.53096008,1.26519728,-4.11943436,7.85565615,-10.7364426,1.90334535,-8.66420174,1.72091842,1.47741592,-1.51030731,8.48084641,-3.96010017,-7.12682009
580,-3.26223516,8.0143137,-0.354458541,1.94444919,6.87363291,10.2338905,6.25428581,8.55363941,1.24682283,-4.16263056,7.98096466,-10.6526604,2.06695819,-8.65040016,1.72199738,1.46900976,-1.52080011,8.48888016,-3.96964812,-7.1048193
581,-3.3144896,8.00978374,-0.318641484,1.95050335,6.90170097,10.204421,6.2166481,8.57689667,1.22953045,-4.20536566,8.10762787,-10.5657396,2.23060942,-8.63484573,1.7250011,1.4607234,-1.53128815,8.49681187,-3.97895122,-7.08273935
582,-3.36633945,8.0049305,-0.282658368,1.95655251,6.92951536,10.1757517,6.17972755,8.59890556,1.21185088,-4.24651814,8.23244095,-10.476778,2.39274001,-8.61845589,1.72903657,1.45222974,-1.54196727,8.50475407,-3.98796511,-7.06046534
583,-3.41790533,7.99993944,-0.246472597,1.96261132,6.95717525,10.1455088,6.14149666,8.62175846,1.19579744,-4.28715801,8.35775375,-10.3849602,2.5536437,-8.60073566,1.73453057,1.44363391,-1.5529356,8.51237965,-3.99635172,-7.03851795
584,-3.46930981,7.99458981,-0.209962532,1.96863377,6.98461437,10.1144171,6.10257244,8.64481926,1.18078148,-4.32701063,8.48295975,-10.2904015,2.7133224,-8.58194733,1.74141002,1.43489242,-1.56412613,8.52004051,-4.00453758,-7.01640511
585,-3.52141523,7.98861599,-0.172424495,1.97455585,7.01182556,10.0782003,6.05927038,8.67168427,1.1706841,-4.36776924,8.61129093,-10.1917076,2.87173462,-8.56177807,1.74995339,1.4259814,-1.57571006,8.5278883,-4.01281691,-6.99405575
586,-3.5720048,7.98284864,-0.135669097,1.98058391,7.03887939,10.0463591,6.01980877,8.69429779,1.15704656,-4.40545321,8.73519707,-10.092226,3.02850652,-8.54107571,1.75932491,1.41715288,-1.58719623,8.5352335,-4.02015448,-6.97207689
587,-3.62315464,7.97647715,-0.0979770422,1.9865222,7.06569099,10.0099411,5.97646189,8.72017479,1.14786029,-4.4437561,8.86189365,-9.98869038,3.18397641,-8.51909447,1.77032578,1.40803409,-1.59923398,8.54268837,-4.02740288,-6.94996071
588,-3.67362356,7.96986389,-0.0604011007,1.99247193,7.09231901,9.97576523,5.93507957,8.74364567,1.13700509,-4.48001957,8.98598576,-9.88340092,3.33802176,-8.49662685,1.7822473,1.39899027,-1.61115336,8.55012989,-4.0344367,-6.92760134
589,-3.72355461,7.96319389,-0.0228745118,1.99844182,7.11875057,9.94086361,5.89320278,8.76720905,1.12726498,-4.51522017,9.10994148,-9.77562523,3.49057555,-8.47294235,1.79574454,1.39010799,-1.62315273,8.55725574,-4.04090595,-6.90553474
590,-3.77365327,7.95600128,0.0152849043,2.00436234,7.14495134,9.90367794,5.84940624,8.79207134,1.12010682,-4.55000401,9.23448181,-9.66473579,3.6413703,-8.44849491,1.81047189,1.38105965,-1.6354754,8.56454372,-4.04731369,-6.88319921
591,-3.8238368,7.94848967,0.0539626405,2.01028848,7.1709137,9.86326694,5.8028717,8.81882191,1.11646974,-4.58463526,9.3598156,-9.55050659,3.78987455,-8.42376518,1.8260138,1.37167752,-1.64831674,8.57161522,-4.05318928,-6.8611331
592,-3.87381244,7.94061756,0.0929388478,2.01618457,7.19662666,9.82156563,5.7553072,8.84597969,1.11464953,-4.61834669,9.48509216,-9.4335556,3.93649244,-8.39831352,1.84280598,1.36225224,-1.66138411,8.5786581,-4.05880213,-6.83901978
593,-3.92332697,7.93252087,0.13191855,2.02209401,7.22212839,9.78057957,5.70847797,8.87198257,1.11269093,-4.65045977,9.60894394,-9.31450176,4.08148479,-8.37225533,1.86078024,1.35304058,-1.674335,8.58566475,-4.06423855,-6.81674242
594,-3.97253275,7.92417717,0.171082422,2.0280025,7.24738693,9.73817348,5.66052961,8.8984642,1.11274481,-4.68161201,9.73268032,-9.19287109,4.22438622,-8.34559536,1.87987483,1.3438009,-1.68755186,8.59247684,-4.06918955,-6.79467916
595,-4.02100134,7.91558266,0.210082322,2.03389525,7.27246046,9.69791222,5.61455965,8.92282867,1.11126113,-4.71077871,9.85438824,-9.0695343,4.36591005,-8.31805992,1.90036476,1.33482862,-1.70063198,8.59929943,-4.07394505,-6.77236462
596,-4.07029057,7.90655994,0.250218958,2.03984904,7.29722166,9.65007019,5.56205797,8.95196056,1.11793137,-4.740767,9.97841263,-8.94208527,4.5036068,-8.29144096,1.92083943,1.3250376,-1.71475446,8.60586929,-4.0780344,-6.75058079
597,-4.11863422,7.89723825,0.289975584,2.04574466,7.32177687,9.60619736,5.51315498,8.97769833,1.12143064,-4.76816225,10.0996246,-8.81360531,4.64021158,-8.26364994,1.94301593,1.31596076,-1.72826982,8.61258793,-4.08228588,-6.72826624
598,-4.1670866,7.88761997,0.330258369,2.05165792,7.34606981,9.55775261,5.46036577,9.00595474,1.13015771,-4.79535341,10.22264,-8.68135929,4.77439308,-8.23576069,1.96606779,1.30653405,-1.74240112,8.61905479,-4.08593273,-6.70632362
599,-4.21571016,7.87738752,0.371147484,2.05751276,7.3699379,9.507061,5.40577364,9.03505325,1.14222658,-4.82148886,10.3454275,-8.54680061,4.90570593,-8.2078228,1.98997462,1.29714346,-1.75670719,8.62574005,-4.08968639,-6.68402672
600,-4.26375723,7.86706591,0.411942184,2.06342506,7.39359999,9.45632744,5.35123682,9.06338787,1.15508103,-4.84615612,10.4668474,-8.4102335,5.03449059,-8.17997551,2.0145185,1.28756404,-1.77135861,8.63201714,-4.09266996,-6.66216755
601,-4.31068993,7.85690069,0.452214122,2.06946039,7.41729832,9.40876484,5.29956484,9.08898544,1.16526413,-4.86866188,10.5847902,-8.27296638,5.16136694,-8.15207958,2.03979874,1.27825868,-1.78583741,8.63796806,-4.09494972,-6.64064837
602,-4.35807562,7.84590197,0.493319571,2.07537556,7.44050455,9.35761166,5.244946,9.1162796,1.18032634,-4.89024878,10.7040071,-8.13277721,5.28575516,-8.12378025,2.06635284,1.26915967,-1.8003875,8.64432335,-4.09767818,-6.61848497
603,-4.40547419,7.83473682,0.53482312,2.08135962,7.46334696,9.30156708,5.18612432,9.14579391,1.20150101,-4.91131115,10.8242741,-7.98942423,5.40648031,-8.09632874,2.09303665,1.25936437,-1.81583905,8.65011692,-4.09940529,-6.59712982
604,-4.45233536,7.82309008,0.576353431,2.08731723,7.48599434,9.24869061,5.13022995,9.17260551,1.22017074,-4.93019581,10.9411135,-7.84557247,5.52508879,-8.06892109,2.12051725,1.24993849,-1.83098352,8.65621567,-4.10132933,-6.57516861
