traj,s1,s2,s3
471,3.8233366,1.91166067,11.4340105
472,3.79681158,1.89214146,11.4284315
473,3.77035904,1.87290382,11.4226131
474,3.74384975,1.85368907,11.4159946
475,3.71770859,1.83501351,11.4103317
476,3.69138789,1.81632984,11.4035282
477,3.66521358,1.79786575,11.396636
478,3.63926387,1.77963173,11.3903627
479,3.6132164,1.76168931,11.3827162
480,3.58758044,1.74362135,11.3770733
481,3.56180215,1.72610509,11.3696976
482,3.53612185,1.70879364,11.362196
483,3.51072574,1.69130123,11.3558598
484,3.4851799,1.67460561,11.3475208
485,3.45994735,1.65764868,11.3406067
486,3.43475747,1.64098966,11.33323
487,3.40956974,1.62490356,11.3246088
488,3.38462877,1.60851145,11.3174114
489,3.3597343,1.59254241,11.3094244
490,3.33491755,1.57710493,11.3004837
491,3.3102529,1.56138623,11.292655
492,3.28571129,1.54593062,11.2845869
493,3.26124835,1.53103864,11.2754793
494,3.23694348,1.51570821,11.267807
495,3.21272898,1.50079274,11.2595005
496,3.18862438,1.48604274,11.2511091
497,3.1646421,1.47159326,11.2423458
498,3.14075732,1.45731473,11.2335081
499,3.11701155,1.44314671,11.2248249
500,3.09337044,1.42931342,11.2156267
501,3.06991458,1.41595328,11.2058163
502,3.04645109,1.40190005,11.1976709
503,3.02317476,1.38846815,11.1884975
504,2.99999046,1.37504816,11.1795979
505,2.97694802,1.36199725,11.1702061
506,2.95413613,1.34951842,11.1600504
507,2.93123388,1.33630216,11.1514091
508,2.90850854,1.32341051,11.1424437
509,2.88594484,1.31092978,11.1329355
510,2.86346292,1.29835749,11.123826
511,2.8411355,1.28620684,11.1141291
512,2.81891918,1.27411735,11.1045723
513,2.7970295,1.26281083,11.093955
514,2.77492309,1.25058353,11.084959
515,2.75297976,1.23857701,11.0758152
516,2.7313118,1.2272687,11.065711
517,2.70957971,1.21548426,11.056572
518,2.68810129,1.20425606,11.0466881
519,2.66675282,1.19319797,11.0367231
520,2.64548731,1.18215394,11.0269156
521,2.62435937,1.17127621,11.0169954
522,2.60333681,1.16048741,11.0071154
523,2.58235598,1.1496259,10.9974499
524,2.56167507,1.13929534,10.9872437
525,2.54087448,1.12855148,10.9776688
526,2.52056432,1.11874294,10.9670677
527,2.49997306,1.10815978,10.957531
528,2.47951055,1.09774065,10.9479113
529,2.4592402,1.08757496,10.9380903
530,2.43917847,1.07772946,10.9279718
531,2.41919804,1.06790912,10.9179611
532,2.39950991,1.05853081,10.9075384
533,2.37948871,1.04835999,10.8981247
534,2.35976291,1.03866827,10.8882446
535,2.34019041,1.02913654,10.8783121
536,2.32072353,1.01968122,10.8683681
537,2.30157566,1.01072574,10.8579578
538,2.28231096,1.00140369,10.8480549
539,2.26326489,0.992407203,10.8378773
540,2.24397731,0.982809842,10.8284855
541,2.22517204,0.973983288,10.8183041
542,2.20647979,0.965264738,10.8080864
543,2.18802428,0.956803501,10.7977409
544,2.16960859,0.948298454,10.7875576
545,2.15144372,0.940044165,10.7773066
546,2.13247943,0.930542052,10.7679653
547,2.11396551,0.921606362,10.7583542
548,2.09584832,0.913204312,10.7483091
549,2.07786155,0.904890716,10.7382603
550,2.05997539,0.896658063,10.728219
551,2.04238653,0.888755679,10.7179928
552,2.0241816,0.879890501,10.7085648
553,2.00631189,0.871400356,10.6989565
554,1.98922491,0.863974988,10.6884565
555,1.97177863,0.855930865,10.6785727
556,1.95436633,0.847864687,10.6687374
557,1.93695331,0.83972019,10.6590204
558,1.91959,0.83158505,10.6493483
559,1.90259564,0.823835373,10.6394539
560,1.88563144,0.816051126,10.629631
561,1.86839783,0.807866871,10.6201553
562,1.85157442,0.800145805,10.6103649
563,1.83510768,0.792769313,10.6003895
564,1.81845617,0.785107613,10.590661
565,1.80168235,0.777222633,10.581171
566,1.78522801,0.769667923,10.5714512
567,1.76903951,0.76235348,10.561636
568,1.75271583,0.754811823,10.552022
569,1.73668313,0.747531235,10.5422907
570,1.72026932,0.739771843,10.5328751
571,1.70465493,0.73281908,10.5230665
572,1.68832755,0.725051284,10.5137024
573,1.67236352,0.717602015,10.5042381
574,1.65698695,0.710703969,10.494525
575,1.64145482,0.703579724,10.4850063
576,1.62531698,0.695798635,10.4757309
577,1.60974884,0.688537538,10.4663229
578,1.59420276,0.681215346,10.4569702
579,1.5795083,0.674674392,10.4474211
580,1.56347239,0.666759551,10.4383011
581,1.54811239,0.659451425,10.4290524
582,1.53304541,0.652394056,10.4197187
583,1.51801622,0.645296574,10.41045
584,1.50290084,0.638069212,10.4012718
585,1.48840201,0.631421566,10.3919382
586,1.47317994,0.623934805,10.3828917
587,1.45879078,0.617272139,10.3736553
588,1.44346356,0.60957104,10.3647213
589,1.4292953,0.603004158,10.3555288
590,1.41429329,0.595515013,10.3465767
591,1.39982998,0.58852154,10.3375587
592,1.38567603,0.58178699,10.3285494
593,1.37101889,0.574462473,10.3196468
594,1.35623896,0.566949785,10.3108568
595,1.34218442,0.56014055,10.3018856
596,1.32765591,0.552738249,10.2931652
597,1.31384623,0.546067417,10.2842493
598,1.29949892,0.538747311,10.2755346
599,1.285941,0.532162845,10.2667608
600,1.27145696,0.52459985,10.2580843
601,1.25734234,0.517328203,10.2494497
602,1.24341011,0.510182381,10.2408333
603,1.22992253,0.503442049,10.2321701
604,1.2165302,0.496709615,10.2236719
605,1.20220935,0.488994867,10.2150927
606,1.18862975,0.481969386,10.2065878
607,1.17473173,0.474538594,10.1981764
608,1.16146362,0.467698246,10.1897211
609,1.14807248,0.460661441,10.1813536
610,1.13476086,0.45362252,10.1730709
611,1.12109506,0.44619891,10.1647024
612,1.10749793,0.438768148,10.1564121
613,1.09410024,0.431471825,10.1481791
614,1.08086097,0.424280435,10.1399794
615,1.06762254,0.417012244,10.1318159
616,1.05457556,0.409879386,10.1237211
617,1.04119039,0.402351648,10.1156015
618,1.02812624,0.395072579,10.1075544
619,1.01479936,0.387456447,10.0995502
620,1.00169909,0.380008161,10.091589
621,0.989129841,0.373039693,10.0837088
622,0.975881636,0.365330786,10.0757446
623,0.963068962,0.357982785,10.0679197
624,0.950337529,0.350648105,10.0601816
625,0.937222064,0.342881054,10.0523224
626,0.924522758,0.335470408,10.0446072
627,0.911520302,0.327680171,10.0368786
628,0.898934007,0.32023713,10.0292635
629,0.886393189,0.312768966,10.0217485
630,0.873523593,0.304950356,10.0140686
631,0.860630512,0.297006816,10.0064936
632,0.848338783,0.289594471,9.99914646
633,0.835550129,0.28165561,9.99158192
634,0.822808683,0.273693264,9.98411942
635,0.810570478,0.266139388,9.97692585
636,0.798094332,0.258309215,9.96963596
637,0.785561562,0.250355303,9.96231747
638,0.77273947,0.242067486,9.95488358
639,0.76051873,0.234291151,9.94778156
640,0.748184919,0.226333648,9.94071007
641,0.735631943,0.218117461,9.93348408
642,0.723310113,0.210055426,9.92644405
643,0.710864305,0.201811597,9.91934872
644,0.698426247,0.193511114,9.91230392
645,0.686160505,0.185311034,9.90538883
