traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
69,-1.19061089,-3.91517758,-1.17876792,-1.12159908,-1.12859678,2.11939263,3.98728013,-4.43302488,1.43947005,6.4223237,3.07444692,-4.97756481,0.750861347,3.14204717,7.62345982,-0.268547773,0.453850627,4.19160128,6.61356688,1.98503208,2.04796338,4.4839983,5.26802444,3.57155657,2.80190086,2.5811522,1.77752078,1.28997529,1.48685038,2.20968914,3.7793777,4.35385323
70,-1.24456012,-3.90086198,-1.17704141,-1.12300169,-1.12676752,2.14755177,3.94726157,-4.47375917,1.40062988,6.44553661,3.02776265,-5.00973749,0.755529702,3.18393207,7.6286335,-0.30691573,0.466522217,4.21350908,6.63413286,1.96967351,2.0508244,4.5058136,5.28873825,3.56739974,2.79701257,2.58307409,1.7803278,1.2951256,1.49676895,2.22764492,3.80562305,4.3437438
71,-1.29835916,-3.88605952,-1.17562878,-1.12432849,-1.12495971,2.17582726,3.90659118,-4.51467276,1.36082196,6.46776295,2.98150635,-5.04151678,0.759497821,3.22590208,7.63340855,-0.34562403,0.479377121,4.23562098,6.65452528,1.95408642,2.05373931,4.52772617,5.30947161,3.56304264,2.79200292,2.58497381,1.78321028,1.30038047,1.50678694,2.24573994,3.83187461,4.33296347
72,-1.35194707,-3.87084746,-1.17451298,-1.12558627,-1.12317467,2.20421672,3.86526752,-4.55574417,1.32004571,6.48897839,2.93575072,-5.07288361,0.762756705,3.26795769,7.63774776,-0.38473177,0.49246189,4.25799513,6.67474556,1.93819988,2.05669928,4.54975796,5.33019066,3.5584259,2.78695512,2.58698702,1.7861582,1.30562723,1.51680875,2.26389527,3.85807753,4.3215723
73,-1.40537906,-3.85518074,-1.1736964,-1.1267755,-1.12141681,2.23268962,3.82333112,-4.59692335,1.27833915,6.509202,2.89051223,-5.10386038,0.765305698,3.31002259,7.64169645,-0.424134135,0.505749106,4.28062057,6.69476891,1.92209935,2.05977964,4.57192183,5.35081863,3.553581,2.78193855,2.58905339,1.78905678,1.3108536,1.52688968,2.28218699,3.88428378,4.3095088
74,-1.45857346,-3.83910489,-1.17317438,-1.12789714,-1.11968577,2.26122785,3.78081322,-4.63816357,1.23572624,6.52841473,2.84581137,-5.13444662,0.767157555,3.35206914,7.64525843,-0.463806659,0.519196868,4.30345583,6.71461248,1.90578866,2.06293344,4.59418488,5.37140226,3.54850388,2.77686858,2.59117579,1.79203343,1.31613362,1.53701508,2.30056095,3.91043568,4.296803
75,-1.51158607,-3.82256532,-1.17294014,-1.12894678,-1.11797285,2.28992581,3.73755908,-4.67957544,1.19208777,6.54658222,2.80169749,-5.16465473,0.768313885,3.39417243,7.64838028,-0.503830492,0.532878995,4.32659101,6.7342248,1.88914537,2.06616783,4.61661673,5.39201164,3.54314351,2.77169013,2.59335017,1.79509103,1.32146692,1.54721153,2.3190701,3.93658972,4.28342533
76,-1.56436908,-3.80562806,-1.172979,-1.12993026,-1.1162852,2.31869507,3.6937058,-4.72101974,1.14753377,6.56370449,2.75816536,-5.19448853,0.768791139,3.43625998,7.65109205,-0.544181228,0.546715856,4.34992981,6.75369167,1.8723042,2.06944656,4.63911057,5.41256523,3.53759408,2.76649141,2.59556723,1.79818976,1.32683241,1.55744267,2.33765721,3.96268964,4.26940584
77,-1.61691034,-3.78828573,-1.17329895,-1.13085115,-1.11462641,2.3475492,3.64923787,-4.76250601,1.10204577,6.57978487,2.71527576,-5.2239337,0.768570423,3.4783659,7.65335083,-0.584845543,0.56080544,4.37361622,6.77288246,1.85511744,2.07286119,4.66181469,5.43307781,3.53171468,2.76126075,2.59790206,1.80133009,1.33218575,1.56770778,2.35635328,3.98875403,4.25472355
78,-1.66919816,-3.77054286,-1.1738826,-1.13170433,-1.11298525,2.37651587,3.60409927,-4.80403376,1.05560422,6.59479094,2.67304564,-5.25303125,0.767684042,3.52038193,7.65522814,-0.625760019,0.575018346,4.39749813,6.79189444,1.83772957,2.07634926,4.68463278,5.45354652,3.52557707,2.75597882,2.6003058,1.80454028,1.33758044,1.57802641,2.37515354,4.01477289,4.23938227
79,-1.72124577,-3.75239587,-1.17472684,-1.13249362,-1.11136901,2.40557981,3.55832076,-4.8455739,1.00822091,6.60871935,2.63150525,-5.28177214,0.766130984,3.56236768,7.65667486,-0.666975737,0.589406669,4.42162895,6.81073189,1.82013977,2.07988167,4.70748281,5.47395611,3.51932144,2.75069332,2.60268331,1.80774736,1.34303188,1.58841777,2.39406896,4.04075098,4.22336769
80,-1.7730099,-3.73385453,-1.17583501,-1.1332165,-1.10977411,2.43474793,3.51188588,-4.88711643,0.959885597,6.62155771,2.59068084,-5.31015778,0.763909221,3.60433531,7.65766478,-0.708490252,0.604021609,4.44610786,6.82928324,1.80220068,2.08356285,4.73057175,5.49431992,3.51268196,2.74534941,2.60519338,1.81103659,1.34850717,1.59887052,2.41311193,4.06668663,4.20667362
81,-1.82451439,-3.71496511,-1.17717874,-1.13388288,-1.10820425,2.46400046,3.46481466,-4.92861223,0.910623133,6.63329744,2.55058217,-5.33820724,0.76103276,3.6462214,7.65822649,-0.750280857,0.618810296,4.47087479,6.84761,1.78396189,2.08732462,4.75379372,5.51463318,3.50578904,2.74000382,2.60779834,1.81434655,1.35394478,1.60931313,2.43221235,4.09254551,4.18934011
82,-1.87569654,-3.69568896,-1.17877197,-1.13448012,-1.10665178,2.49336696,3.41708493,-4.97006559,0.860432327,6.64391041,2.51127744,-5.36591816,0.757523835,3.68800426,7.65837669,-0.792313874,0.633722901,4.49586582,6.86574268,1.76553965,2.09117484,4.77712536,5.53486443,3.49864841,2.73464251,2.61046863,1.81771147,1.35944188,1.61984622,2.45145655,4.11836195,4.17132282
83,-1.92658961,-3.67603254,-1.180601,-1.1350143,-1.10512209,2.52285814,3.36865187,-5.01148129,0.809267104,6.65337658,2.47277141,-5.39330244,0.753377736,3.72974062,7.65804672,-0.834679604,0.648830414,4.52117014,6.88364315,1.74676526,2.09505463,4.80056906,5.5551405,3.49128675,2.72915292,2.61313295,1.82117546,1.36503565,1.63045561,2.47081614,4.14412117,4.15262365
84,-1.9771558,-3.65607715,-1.18265367,-1.13549507,-1.10361743,2.55238366,3.31968141,-5.05272102,0.757270992,6.66174984,2.43505692,-5.42036676,0.748604059,3.77130294,7.65733099,-0.87722218,0.664049506,4.54671526,6.90132618,1.7278229,2.09906864,4.82414007,5.57525826,3.48365736,2.72375131,2.61592841,1.82461226,1.37056684,1.64107049,2.49024844,4.16978025,4.13327646
85,-2.0274241,-3.63571358,-1.18494523,-1.13590932,-1.10213411,2.58201218,3.27006078,-5.09384298,0.70435822,6.668962,2.39821172,-5.44711494,0.743216515,3.81277943,7.65615749,-0.920012712,0.679449201,4.57259417,6.91873074,1.70858109,2.10320115,4.84787607,5.5953207,3.47575569,2.71830559,2.61876321,1.82810283,1.37616551,1.65178287,2.50984597,4.19541597,4.11321211
86,-2.07733178,-3.61507273,-1.18743336,-1.13626838,-1.1006726,2.61174083,3.2197721,-5.13482714,0.650518537,6.67500019,2.36218739,-5.4735651,0.737221599,3.85415959,7.65451145,-0.963135302,0.69498235,4.59873295,6.93594646,1.68903744,2.10735106,4.87170792,5.61538506,3.4676125,2.71278381,2.62165213,1.83168483,1.38181365,1.66252446,2.52949572,4.22092056,4.09251404
87,-2.12689805,-3.59408903,-1.19014215,-1.136567,-1.09923625,2.64152074,3.16892171,-5.17558527,0.595855892,6.67990351,2.32708025,-5.4997139,0.730632603,3.89532208,7.65247107,-1.00637162,0.710652292,4.62519741,6.95285749,1.66921306,2.11165714,4.89573717,5.63533926,3.45914292,2.70728111,2.62466669,1.83529615,1.38744795,1.67331183,2.54927444,4.24636555,4.07112789
88,-2.17612767,-3.57278728,-1.1930424,-1.13680601,-1.09781301,2.67146182,3.11731315,-5.21622038,0.54020673,6.68357658,2.29289865,-5.52558851,0.723461986,3.93642306,7.64994431,-1.04988337,0.72649014,4.65200424,6.96949244,1.64911294,2.11608958,4.91991329,5.65518951,3.45042729,2.7018013,2.62773585,1.83892345,1.39311242,1.68415916,2.56916285,4.27172518,4.04906607
89,-2.22497559,-3.55117011,-1.19614732,-1.13698471,-1.09640801,2.70148802,3.0650754,-5.25661564,0.483693242,6.68605518,2.25963354,-5.55118656,0.715724707,3.97732019,7.64698696,-1.09362447,0.742402315,4.6790328,6.98593473,1.62874901,2.12053633,4.9441843,5.67505741,3.44146132,2.69620895,2.63083506,1.84265375,1.39885676,1.69508672,2.58917809,4.29699612,4.02630997
90,-2.27346134,-3.52926373,-1.19943881,-1.1371088,-1.09502864,2.73157334,3.0122602,-5.29672194,0.42636016,6.68734598,2.22731829,-5.57650852,0.707425892,4.01805687,7.64357519,-1.13757122,0.758447766,4.70638609,7.00210953,1.60813093,2.12510324,4.96858597,5.69478559,3.43225026,2.69068623,2.63402152,1.84636629,1.40457904,1.70605063,2.60929799,4.32217312,4.00288057
91,-2.32156777,-3.50707173,-1.20290995,-1.1371752,-1.09366918,2.7617538,2.95880985,-5.33655405,0.368160009,6.68741798,2.19598365,-5.60156727,0.698568165,4.05865812,7.63968706,-1.18172443,0.7746557,4.73412895,7.01793814,1.58714759,2.12981796,4.99321508,5.71444798,3.42266965,2.68511128,2.63733339,1.85019767,1.41034007,1.71704924,2.62950468,4.34723806,3.97878742
92,-2.3692615,-3.48460317,-1.20655799,-1.13718319,-1.09232676,2.79200411,2.90476704,-5.37604475,0.309167147,6.68627739,2.16564655,-5.62637758,0.689191937,4.09899902,7.63541269,-1.22601724,0.790903509,4.76209068,7.0335598,1.56602609,2.13462734,5.01792097,5.73396969,3.4129262,2.67962003,2.64065552,1.85395932,1.41611063,1.72813606,2.64985585,4.37220669,3.95400119
93,-2.41656709,-3.46188307,-1.2103653,-1.13713717,-1.09100342,2.82236528,2.8500464,-5.41522694,0.249286816,6.68387222,2.13629341,-5.65094852,0.679283023,4.1391921,7.63062811,-1.27057397,0.807269335,4.79038382,7.04891729,1.54452395,2.1394701,5.04276323,5.75348711,3.40287375,2.67404366,2.64408398,1.85785055,1.42191148,1.73923504,2.6702702,4.39704466,3.92856407
94,-2.46341372,-3.43889976,-1.21434081,-1.13702917,-1.0896939,2.85280371,2.7947433,-5.45402193,0.188626274,6.68022919,2.10798907,-5.6752739,0.668858051,4.17920971,7.62536669,-1.31530476,0.823774278,4.81907272,7.06391811,1.52268159,2.14447999,5.06784058,5.77290726,3.39246988,2.66845012,2.64759874,1.86181068,1.42778373,1.75044012,2.69083476,4.42176867,3.90243554
95,-2.50990248,-3.41565251,-1.2184664,-1.13686812,-1.0884043,2.8833425,2.73877668,-5.49243546,0.127134442,6.67531061,2.08072329,-5.6993928,0.657953858,4.21895027,7.61972046,-1.36015546,0.840282321,4.84796667,7.07871151,1.50067759,2.14956093,5.09299421,5.79219723,3.38184762,2.66290927,2.65119958,1.86577737,1.43361962,1.76164925,2.71148491,4.44638777,3.87562919
96,-2.5558877,-3.39220119,-1.22274303,-1.1366514,-1.08713341,2.9139123,2.68232369,-5.5303607,0.0649625063,6.66917801,2.05452275,-5.72327566,0.646559656,4.25847244,7.61360121,-1.40514612,0.856915712,4.87726879,7.09313822,1.47828877,2.15477824,5.11836338,5.8114171,3.37090039,2.657341,2.65487075,1.86980546,1.43952084,1.77295208,2.73225999,4.47085714,3.84816122
97,-2.60147262,-3.36849952,-1.22716188,-1.136379,-1.08587956,2.9445889,2.62521601,-5.56785345,0.00197474076,6.66174173,2.02939081,-5.74695587,0.634689927,4.29781055,7.60699654,-1.45034063,0.873619199,4.90688372,7.10728979,1.45564783,2.16008997,5.14385557,5.83051872,3.35970187,2.6517992,2.65861177,1.87386572,1.44543719,1.78430271,2.7531476,4.49520922,3.82000089
98,-2.64658117,-3.34459448,-1.23171294,-1.13604939,-1.08464146,2.97533607,2.56752419,-5.60483694,-0.061736457,6.65302324,2.00532007,-5.77044487,0.622384369,4.336833,7.60000038,-1.49565017,0.890298009,4.9366951,7.12123919,1.43280494,2.16544986,5.16944885,5.84954405,3.34825826,2.64625573,2.6624186,1.87797046,1.45138395,1.79571164,2.77414322,4.51941776,3.79118562
99,-2.69127774,-3.32046103,-1.23638868,-1.1356647,-1.08341253,3.00621891,2.50914407,-5.6413579,-0.126279935,6.64296103,1.98239648,-5.7937355,0.609605908,4.37574816,7.59243059,-1.54118276,0.907148898,4.96701336,7.13475466,1.40952301,2.17097187,5.19526958,5.8684454,3.33647799,2.64073515,2.66632581,1.8821125,1.45734322,1.8071754,2.79525781,4.54349518,3.76166844
100,-2.73542857,-3.29620194,-1.24117267,-1.13522601,-1.08220208,3.03711581,2.45030808,-5.67725563,-0.191410363,6.63165522,1.96056211,-5.81684399,0.596422553,4.41432285,7.58449125,-1.58676648,0.923967838,4.9975543,7.14802265,1.38606572,2.1765933,5.22122955,5.88722992,3.32439947,2.63521481,2.67034054,1.88635671,1.46334672,1.8186748,2.81643105,4.56737423,3.73156333
101,-2.77918649,-3.27167821,-1.24608481,-1.1347307,-1.08100462,3.06813955,2.39079523,-5.71261215,-0.257322341,6.61898947,1.93986511,-5.83978176,0.582821071,4.45267534,7.57605982,-1.63252532,0.940825462,5.02841711,7.16100025,1.36229742,2.18227005,5.24728918,5.90593958,3.31213737,2.62970686,2.6743443,1.89056969,1.46937537,1.83026707,2.83777618,4.59115601,3.70069933
102,-2.82239246,-3.24706769,-1.25109005,-1.13418686,-1.07982576,3.09917688,2.33084297,-5.74730062,-0.323810339,6.60506678,1.92025506,-5.86254263,0.568794072,4.4907999,7.5671382,-1.67840636,0.957759798,5.05970049,7.1735754,1.33818579,2.18813086,5.27360296,5.92447853,3.29947066,2.62424541,2.67851853,1.8948667,1.47541809,1.84188986,2.85917735,4.61471605,3.66924739
103,-2.8651557,-3.22220612,-1.25621545,-1.13358033,-1.07865703,3.13032651,2.27024961,-5.78136253,-0.391000658,6.58977747,1.90180433,-5.88515615,0.554406703,4.52861452,7.55780268,-1.72437084,0.974642932,5.09121561,7.18589497,1.313815,2.19403362,5.30002975,5.94296646,3.28655076,2.61873841,2.68272924,1.89922655,1.48150694,1.85359228,2.8807416,4.63817358,3.63705921
104,-2.90738034,-3.19724584,-1.26141572,-1.13291919,-1.07749355,3.16156626,2.20908284,-5.81474924,-0.458837658,6.57314014,1.88454378,-5.9076128,0.539640307,4.5662055,7.54796696,-1.77045333,0.991587698,5.12315083,7.19782495,1.28912926,2.20010495,5.3266573,5.96125412,3.27332354,2.61333919,2.68706703,1.9036032,1.48760247,1.86534774,2.90239263,4.66142511,3.60425663
105,-2.94912386,-3.17213178,-1.266711,-1.13220716,-1.07634544,3.19287419,2.14738107,-5.84741879,-0.527276993,6.55516577,1.86842835,-5.92992973,0.524514377,4.60353136,7.53766537,-1.81665015,1.00851429,5.15538263,7.20944118,1.26417756,2.20625997,5.35343027,5.97944021,3.25981307,2.60793757,2.69147563,1.90802741,1.49370837,1.87714171,2.92414451,4.68450737,3.57078838
106,-2.99034333,-3.1468699,-1.27208495,-1.13143456,-1.07520425,3.22428155,2.08507466,-5.87935686,-0.596356571,6.53580093,1.8534807,-5.95211554,0.509042442,4.64059305,7.52687883,-1.86297202,1.02543175,5.18795156,7.22072935,1.23889184,2.21250248,5.38036537,5.99752426,3.24602532,2.60254121,2.69593191,1.91249967,1.49988472,1.88903975,2.94604039,4.7074151,3.53663635
107,-3.03098679,-3.12155366,-1.27753305,-1.13061523,-1.07408404,3.25564957,2.02248263,-5.91043329,-0.665793955,6.51522827,1.83962345,-5.97415447,0.493237764,4.67732382,7.51566982,-1.90932429,1.04230988,5.22083282,7.23169565,1.21334791,2.21884513,5.40744257,6.01545334,3.23196507,2.59720445,2.70049953,1.91702473,1.50606668,1.90096521,2.9680016,4.73009539,3.50190115
108,-3.07115054,-3.0960753,-1.28305566,-1.1297369,-1.072963,3.28717637,1.95918739,-5.94075537,-0.7359249,6.4931879,1.82701051,-5.99608183,0.477113992,4.71384525,7.50395393,-1.95579123,1.05919123,5.25410414,7.24224329,1.18749058,2.22535753,5.43475246,6.03320837,3.21756077,2.59191966,2.70515299,1.921556,1.51226079,1.91297209,2.99011683,4.75261974,3.46644855
109,-3.11077881,-3.07050395,-1.28862941,-1.12880254,-1.07184923,3.31878805,1.89533436,-5.97023439,-0.806600988,6.46974945,1.81555951,-6.01791,0.460705221,4.75004673,7.49178457,-2.00234818,1.0759778,5.28761721,7.25252485,1.16131592,2.23187923,5.46217966,6.05092955,3.20287061,2.58657002,2.70987225,1.92621207,1.51852012,1.92502475,3.01230669,4.77492476,3.43037677
110,-3.14981508,-3.04491997,-1.29426074,-1.12782383,-1.07075417,3.35034394,1.8312602,-5.99875641,-0.877538383,6.44512939,1.80519271,-6.0395999,0.443987966,4.78592634,7.47918463,-2.04890633,1.09273612,5.32150936,7.26240063,1.13489604,2.23858595,5.48980522,6.06838655,3.18789506,2.58139062,2.71472621,1.93084073,1.5247494,1.93711782,3.03457952,4.79698944,3.39372611
111,-3.18835235,-3.01916766,-1.29994547,-1.12677848,-1.06965077,3.38209915,1.76641965,-6.02643633,-0.949153066,6.41895723,1.79613256,-6.06120968,0.427028,4.82156467,7.46608829,-2.0955646,1.10941172,5.35568523,7.2719636,1.10820377,2.24534893,5.51755095,6.085742,3.17266989,2.57619715,2.71960592,1.93552458,1.53104603,1.94931531,3.05702448,4.81889534,3.35633779
112,-3.22630048,-2.9934113,-1.3056767,-1.12568831,-1.06856811,3.41382813,1.70129144,-6.053123,-1.0210613,6.39153099,1.78815687,-6.08270693,0.409772784,4.8569231,7.45249891,-2.142277,1.12606299,5.39029264,7.2810564,1.08110344,2.25227094,5.54556322,6.10294676,3.15706277,2.57103777,2.72461247,1.9402703,1.53734994,1.96154392,3.07953262,4.84054756,3.31838417
113,-3.2636888,-2.96755934,-1.31144404,-1.12453437,-1.06747651,3.44569588,1.63555646,-6.07885933,-1.09347665,6.36264229,1.78142977,-6.1041193,0.392296791,4.89200449,7.43842793,-2.18908,1.14260209,5.42515659,7.28986168,1.05378282,2.25924921,5.57368708,6.12000799,3.14120626,2.56591487,2.72967291,1.94506097,1.54371202,1.97387528,3.10219693,4.86200094,3.27974606
114,-3.30051637,-2.94170547,-1.31724346,-1.1233362,-1.06639922,3.47754383,1.56952739,-6.10353756,-1.16613901,6.33249283,1.77578008,-6.12544441,0.37458232,4.92673016,7.42395735,-2.23584199,1.15903223,5.46034956,7.29826164,1.02615356,2.26637244,5.60202694,6.13687992,3.12503314,2.56086469,2.73482299,1.94987166,1.55008471,1.98624802,3.12492919,4.88318968,3.24051976
115,-3.33675885,-2.91579843,-1.32306755,-1.12207472,-1.06531227,3.50955224,1.50286579,-6.127213,-1.23930669,6.3008275,1.77142489,-6.14668655,0.356648862,4.96126652,7.40889645,-2.28274703,1.17541075,5.49594927,7.30623579,0.998165309,2.27361083,5.63058138,6.1535635,3.10848904,2.55590153,2.74016476,1.95474863,1.55642629,1.99865127,3.14777708,4.90417099,3.20066953
116,-3.37240219,-2.88992,-1.32891405,-1.12076986,-1.06424356,3.54150534,1.43601263,-6.14975691,-1.31260157,6.26795912,1.76809323,-6.16783953,0.338503808,4.99542236,7.39344645,-2.32962441,1.19162416,5.53178883,7.31389236,0.969908774,2.28088999,5.65924549,6.17016125,3.09173727,2.55091071,2.74547863,1.95968115,1.56286514,2.01114106,3.17070317,4.92486525,3.16024351
117,-3.40747786,-2.86397862,-1.33478236,-1.11940289,-1.06316495,3.57359052,1.36859429,-6.17121363,-1.3863045,6.23361444,1.76600504,-6.18892813,0.320174545,5.02933693,7.37748194,-2.3765564,1.20773113,5.56798935,7.32111835,0.941365838,2.28832603,5.68813467,6.18651009,3.07464862,2.54605317,2.75092793,1.96460795,1.56929088,2.02371264,3.19379187,4.94534874,3.1191361
118,-3.44196558,-2.83804417,-1.34065986,-1.11798239,-1.06208789,3.60573363,1.30077612,-6.19151974,-1.46025968,6.19789648,1.76507699,-6.2099452,0.301677853,5.06295204,7.3610549,-2.42351937,1.22367966,5.60445738,7.32800484,0.912573457,2.29582834,5.71716452,6.20271254,3.05728197,2.54121852,2.75646043,1.96962178,1.57575297,2.03631926,3.21695042,4.96556854,3.07745409
119,-3.47582245,-2.81217456,-1.34653866,-1.11651325,-1.06101894,3.63782573,1.2328167,-6.21061134,-1.53423667,6.16100264,1.76516902,-6.23087788,0.283005744,5.09621382,7.34422016,-2.47041583,1.23946857,5.64124966,7.33445454,0.883463264,2.30347443,5.74643946,6.21869707,3.03955507,2.53648305,2.76212597,1.97467005,1.58222568,2.04898667,3.24019814,4.98550081,3.03522134
120,-3.5091064,-2.78628492,-1.35242307,-1.11498678,-1.05993879,3.67007828,1.16424739,-6.2285223,-1.60860813,6.12256479,1.76653302,-6.25176144,0.26419431,5.129251,7.32684278,-2.51738954,1.25511491,5.67837572,7.34049845,0.854052842,2.31120682,5.77587652,6.23451376,3.02155399,2.53178668,2.76784539,1.9797523,1.58873165,2.06173015,3.26357484,5.00518465,2.99233961
121,-3.54176855,-2.76046872,-1.35829675,-1.11341047,-1.05886042,3.70233917,1.09542704,-6.24517584,-1.68305016,6.08285427,1.7689786,-6.27257347,0.245245948,5.16197062,7.3090148,-2.56434512,1.27057528,5.71579075,7.34616423,0.824364126,2.31902075,5.8054719,6.25014591,3.0032866,2.5271616,2.77364445,1.98489189,1.59528351,2.07453418,3.28702164,5.02456284,2.94892621
122,-3.57380772,-2.73466682,-1.36417305,-1.11177683,-1.05777478,3.73467445,1.02621758,-6.26055765,-1.75766039,6.0417552,1.77256477,-6.29332209,0.226167083,5.1944294,7.29066181,-2.61136222,1.285864,5.75353241,7.35141039,0.794342875,2.32692695,5.83526802,6.26559496,2.98471403,2.52261615,2.77952766,1.99003315,1.60185206,2.08743739,3.31063151,5.04368639,2.9048624
123,-3.60524511,-2.70891738,-1.37003577,-1.11009085,-1.05668998,3.76702046,0.956778884,-6.27462578,-1.8322891,5.99939489,1.77722585,-6.31400251,0.206976399,5.22658062,7.27187538,-2.65830445,1.30095756,5.79159546,7.3562026,0.764053345,2.3349824,5.8652916,6.28079748,2.96580815,2.51816225,2.78551769,1.99522281,1.60843456,2.10038328,3.33432364,5.06252337,2.86023569
