traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32
890,0.241413638,0.909180284,2.12654519,4.89778423,8.69465733,1.23026097,8.86849976,9.39325142,11.6926889,-1.12515092,-3.20613432,15.1283417,-5.63361979,6.09513998,5.74049616,-4.21926641,5.34609461,11.767169,-8.40741634,-14.4835339,-3.88835955,10.1195717,-1.47724855,-10.2592735,-8.37636757,1.55276418,13.0774546,1.66250885,15.4520073,4.39762449,0.430661291,0.119196296
891,0.247986704,0.916210353,2.13596416,4.91826487,8.71047115,1.28441119,8.89322948,9.5541563,11.5941296,-1.37650692,-3.1780982,15.1300001,-5.41037226,6.1115427,5.88199663,-4.18947506,5.42697191,11.7425947,-8.79824066,-14.3201571,-4.23443413,9.92149925,-1.3265959,-10.3308134,-8.34284115,1.50832701,13.0763073,1.71994078,15.4646101,4.41752625,0.391530037,0.124143474
892,0.254564166,0.923257709,2.14546037,4.93905306,8.72626114,1.33868229,8.91858673,9.71511841,11.4864645,-1.63270009,-3.15217924,15.1290016,-5.18161678,6.1237669,6.01945496,-4.16122532,5.50744486,11.7145977,-9.1874752,-14.142004,-4.57738304,9.71558285,-1.17215621,-10.4043388,-8.30535793,1.4622792,13.0772905,1.78205276,15.4763327,4.43436003,0.353657365,0.129090562
893,0.261152565,0.930285454,2.15490055,4.95944023,8.74190712,1.39140391,8.94321442,9.86646175,11.3765736,-1.87600148,-3.12953353,15.1278887,-4.95953703,6.13357878,6.14464045,-4.13515806,5.58244848,11.6834269,-9.55783939,-13.9571991,-4.90394545,9.51200008,-1.02185404,-10.4765434,-8.2677002,1.41712689,13.077527,1.84332812,15.4882145,4.45103359,0.314045042,0.134317368
894,0.267743886,0.937365651,2.16444373,4.98035908,8.75827408,1.4463104,8.96930695,10.0237055,11.2526188,-2.13547587,-3.10796118,15.1227932,-4.72185373,6.13845825,6.27231026,-4.10950899,5.66151237,11.6474295,-9.94290161,-13.7508459,-5.23972225,9.28804874,-0.855589509,-10.5565987,-8.22494125,1.37720692,13.0762205,1.90064752,15.5003195,4.46886826,0.274864495,0.139527082
895,0.274388015,0.94443506,2.17397809,5.0010252,8.77427959,1.4994365,8.99477577,10.1720495,11.1264458,-2.3828001,-3.08985353,15.1173124,-4.49114656,6.14131212,6.38794136,-4.08601141,5.73511076,11.6086302,-10.3087292,-13.5383635,-5.55810261,9.06777859,-0.694710374,-10.6344662,-8.18161106,1.33700931,13.075449,1.95918155,15.5120325,4.48555231,0.235747457,0.144808367
896,0.281068802,0.951482117,2.18348908,5.02165842,8.79049969,1.55261934,9.02046776,10.3172035,10.9930792,-2.62930822,-3.0744319,15.1100273,-4.25701141,6.14184904,6.4968152,-4.06498194,5.80615139,11.5672836,-10.6687784,-13.3142071,-5.87019253,8.84093475,-0.531447947,-10.7135448,-8.13715363,1.29760468,13.0733662,2.01570034,15.5237103,4.50325155,0.195761904,0.150123432
897,0.287640899,0.95862335,2.19314575,5.04275703,8.80721188,1.60726583,9.04736805,10.4651527,10.8465128,-2.8864975,-3.06113267,15.0991535,-4.01068735,6.13803911,6.60452461,-4.04510546,5.87944078,11.5214853,-11.0351362,-13.0699453,-6.18179893,8.6016655,-0.358400643,-10.7971954,-8.08583069,1.2610873,13.0730333,2.07553411,15.5353193,4.5171876,0.155542314,0.155892596
898,0.294281572,0.965756536,2.20280051,5.06373024,8.82382107,1.66101611,9.07406044,10.6068144,10.6955881,-3.13646007,-3.05116558,15.0872612,-3.76641369,6.13264227,6.70254278,-4.02764559,5.94842052,11.4731655,-11.3888025,-12.8177252,-6.48110723,8.36091995,-0.186769366,-10.8800859,-8.03364754,1.22521031,13.071825,2.13421679,15.546896,4.53155184,0.114218295,0.16175358
899,0.300903976,0.972798586,2.2123549,5.08461285,8.84078121,1.71503496,9.10105515,10.7453194,10.5365553,-3.38612103,-3.04440761,15.073184,-3.51826072,6.12528372,6.79315233,-4.01309061,6.0145731,11.4228649,-11.7356997,-12.553957,-6.77162218,8.11564636,-0.0138395065,-10.9632673,-7.97982979,1.19066489,13.0704126,2.19178104,15.5579844,4.54606915,0.0742573962,0.167409375
900,0.307610065,0.979961276,2.22207546,5.10567808,8.85748577,1.76827908,9.12814808,10.8794308,10.3720493,-3.63132787,-3.04078579,15.0575342,-3.27001119,6.11582708,6.87626839,-4.00027895,6.07821989,11.3696098,-12.0737305,-12.280304,-7.05089998,7.86797094,0.160618231,-11.0469704,-7.92418098,1.16048121,13.0674734,2.24592376,15.569747,4.56152773,0.0325188302,0.173415422
901,0.314287364,0.987090111,2.23178148,5.12683535,8.87456894,1.82216108,9.15585804,11.0116243,10.1977472,-3.87855887,-3.04058552,15.0393171,-3.01517701,6.10411263,6.95294714,-3.99036694,6.14001369,11.3140879,-12.4076996,-11.9934559,-7.32200909,7.61459064,0.338237613,-11.131525,-7.86539984,1.132725,13.0644951,2.29940915,15.5813446,4.57653141,-0.00894496776,0.179417744
902,0.320991963,0.994252622,2.24152017,5.14792347,8.89160728,1.87541258,9.18349171,11.1384382,10.0190353,-4.11967087,-3.04379177,15.0194197,-2.76128507,6.09076929,7.02121592,-3.98268938,6.1981225,11.2566261,-12.7318439,-11.6979704,-7.58194637,7.36028385,0.513900757,-11.2143965,-7.8037858,1.10238147,13.0635328,2.35835099,15.5921469,4.58801937,-0.0506766774,0.185734704
903,0.327692419,1.00140548,2.25126934,5.1692276,8.90924931,1.9299171,9.21206188,11.2647266,9.82741165,-4.366539,-3.05084753,14.9960232,-2.49598432,6.07513046,7.08327246,-3.97905993,6.254776,11.197382,-13.0549517,-11.3870401,-7.83447313,7.09725094,0.696941257,-11.2998829,-7.74091387,1.08193147,13.0581799,2.40557671,15.6043205,4.60480213,-0.0934887752,0.192007795
904,0.334379226,1.00856853,2.26107121,5.1905427,8.92659569,1.98342633,9.24055386,11.3852835,9.63181591,-4.60625505,-3.06173253,14.9710474,-2.23299575,6.05841827,7.13602734,-3.97823811,6.3069067,11.1375275,-13.3650284,-11.0705395,-8.07282543,6.83847713,0.873858333,-11.3814402,-7.67439938,1.05538189,13.0573177,2.46434927,15.6149044,4.61464882,-0.135746688,0.198561162
905,0.341070533,1.01574659,2.2708559,5.21179152,8.94441032,2.03740263,9.26934814,11.5020142,9.42873955,-4.84399652,-3.07643294,14.9435415,-1.96560323,6.0397315,7.18128538,-3.98038411,6.35639811,11.0760317,-13.6691847,-10.743144,-8.30066109,6.57573223,1.05462551,-11.4636097,-7.6073184,1.0374285,13.0531988,2.51349688,15.6265373,4.62863255,-0.17829597,0.20517987
906,0.347812623,1.02288496,2.28063202,5.23309374,8.96227932,2.09119916,9.29838085,11.614666,9.21891689,-5.07857084,-3.09524107,14.913475,-1.69618082,6.01956892,7.21811056,-3.98585582,6.40203524,11.0138693,-13.9649401,-10.4072552,-8.51716518,6.31248903,1.23359752,-11.5435534,-7.53695726,1.01708329,13.0510826,2.56780362,15.6371317,4.63974667,-0.220371768,0.21177581
907,0.354521871,1.0300827,2.29051733,5.25457191,8.98001957,2.14465094,9.32773685,11.7234364,9.00233459,-5.3099227,-3.11816955,14.8806515,-1.42448521,5.99755335,7.24695492,-3.99447727,6.44430876,10.9509201,-14.2527647,-10.0628214,-8.72168064,6.04899931,1.41260982,-11.6219053,-7.46393538,0.999256015,13.0490417,2.62251234,15.6479959,4.64922428,-0.264089704,0.218839586
908,0.361273825,1.03734934,2.30048323,5.27625036,8.99827003,2.19908762,9.35787392,11.8296385,8.77401924,-5.54315758,-3.14611411,14.8438187,-1.14283979,5.97368574,7.26673222,-4.00870895,6.48265171,10.8886595,-14.5363445,-9.70603275,-8.91611004,5.7818737,1.5941534,-11.699544,-7.38935709,0.985967994,13.0459738,2.67341733,15.6591139,4.65979576,-0.307483077,0.225967601
909,0.368048191,1.04457641,2.31044054,5.29799032,9.01664639,2.25351357,9.38831806,11.9316874,8.5382576,-5.77338791,-3.17869115,14.8036041,-0.858077466,5.94790125,7.27771902,-4.02678156,6.51687241,10.8263817,-14.8124676,-9.34043312,-9.09884167,5.51398373,1.77535629,-11.7750568,-7.31183434,0.973569751,13.0431433,2.72530961,15.6699705,4.66954803,-0.351846248,0.233200014
910,0.374826878,1.05177379,2.32034326,5.31953049,9.03516102,2.30750227,9.41857338,12.0276022,8.30029583,-5.99530649,-3.21518636,14.7615643,-0.575771391,5.92093182,7.28029156,-4.04753923,6.54673767,10.764637,-15.0766459,-8.97233677,-9.26716042,5.2501955,1.95456469,-11.8478823,-7.23524809,0.96691829,13.0383854,2.77058005,15.6813927,4.68196392,-0.395908594,0.240445241
911,0.381629169,1.05899501,2.33030224,5.34122705,9.05379963,2.3616333,9.44926834,12.1197357,8.0541935,-6.21494293,-3.2566216,14.715641,-0.289410651,5.89176464,7.27411604,-4.0724864,6.5723443,10.7035322,-15.3338127,-8.59614849,-9.423666,4.98625517,2.13414574,-11.9184418,-7.15627337,0.963315129,13.0333862,2.81491065,15.6930161,4.69413137,-0.441020578,0.247904509
912,0.388399124,1.06620479,2.34026885,5.36291265,9.07250786,2.41553473,9.48004341,12.2067661,7.80333996,-6.42889118,-3.30252218,14.6666031,-0.00238937419,5.86104584,7.25909567,-4.10141706,6.59294558,10.6442356,-15.5811863,-8.21561718,-9.56748199,4.72652197,2.31006837,-11.9852295,-7.07546806,0.958729923,13.0301523,2.8633709,15.7039557,4.70296669,-0.486011386,0.255601346
913,0.395237148,1.07350886,2.35037851,5.38500738,9.09172058,2.47071028,9.51193714,12.291523,7.53729486,-6.64637661,-3.35511756,14.6109247,0.298042357,5.82681417,7.23321247,-4.13762093,6.6081996,10.5866566,-15.8272743,-7.81882143,-9.70156956,4.46051884,2.49071264,-12.0507765,-6.9903636,0.957578242,13.0272551,2.9116559,15.7147512,4.71110106,-0.53087616,0.263445497
914,0.402051419,1.08077991,2.36045051,5.40691423,9.1107769,2.52492404,9.54343033,12.3696651,7.27177906,-6.85314751,-3.41138029,14.5532799,0.592672408,5.79177952,7.19908047,-4.17673206,6.6178031,10.5323229,-16.0587292,-7.4254818,-9.82075977,4.20567465,2.6639986,-12.1112766,-6.90672302,0.957532227,13.0245352,2.95961428,15.7254572,4.71846724,-0.575650215,0.271437287
915,0.408922911,1.08802223,2.37048602,5.42877579,9.13020515,2.5794301,9.57512474,12.4428558,7.00035715,-7.05531311,-3.47264409,14.4914322,0.889591753,5.75415993,7.15616131,-4.22000456,6.62216043,10.4798002,-16.2828178,-7.02628613,-9.92819405,3.94976163,2.83895731,-12.169507,-6.82312298,0.963833809,13.0185957,2.99902368,15.7372093,4.73023987,-0.622298241,0.279527992
916,0.41579017,1.09531426,2.38063502,5.4508791,9.14953136,2.63373733,9.60714722,12.5117207,6.7223506,-7.25311899,-3.53905845,14.4246941,1.18853414,5.71381569,7.10430813,-4.26788855,6.62083244,10.4300756,-16.4986115,-6.6221714,-10.0233507,3.69867516,3.01106238,-12.2236023,-6.73618841,0.969171166,13.0157967,3.04525518,15.7479219,4.73706627,-0.667910933,0.28780064
917,0.422676444,1.10261512,2.39078403,5.47287464,9.16886616,2.68755794,9.63898277,12.5748358,6.44319296,-7.44246626,-3.60938931,14.3547888,1.48427904,5.6716466,7.04485083,-4.31898546,6.61387777,10.3838625,-16.7030067,-6.21938324,-10.1056061,3.4555521,3.17882538,-12.2735081,-6.65029001,0.977137625,13.0127325,3.08940744,15.7587595,4.74410248,-0.713313103,0.296221256
918,0.429630071,1.10994792,2.40100169,5.49520636,9.18893242,2.74297309,9.67192841,12.6343536,6.14844465,-7.63371754,-3.68764114,14.2763786,1.79339457,5.62484026,6.97258615,-4.37881041,6.5987711,10.342185,-16.9049397,-5.802073,-10.1771288,3.20667219,3.35157442,-12.3211622,-6.56158018,0.990683138,13.0075216,3.12845659,15.7704248,4.75334072,-0.7614187,0.304984957
919,0.436496705,1.11719215,2.41112638,5.51736116,9.20916176,2.79810047,9.70465088,12.6879959,5.85255861,-7.81649017,-3.76992488,14.1938753,2.09948015,5.57550287,6.89267349,-4.44215012,6.57731962,10.3046274,-17.0959969,-5.38542843,-10.2361755,2.9655757,3.52009416,-12.3642426,-6.47280836,1.00536346,13.0038166,3.168854,15.7814035,4.76089621,-0.807169497,0.313547552
920,0.443547606,1.12459862,2.42147446,5.53979492,9.2289238,2.8523252,9.7373867,12.7365332,5.55413103,-7.99144888,-3.85656381,14.1071386,2.40212893,5.52389622,6.80543518,-4.50891209,6.54922819,10.2716818,-17.27598,-4.97119331,-10.2834101,2.73174238,3.68465137,-12.403141,-6.38550568,1.02261913,12.9984398,3.20569682,15.7931309,4.76995468,-0.855513811,0.322612703
921,0.450422227,1.13185048,2.43161869,5.5618763,9.24937057,2.90698266,9.76989937,12.7791872,5.25454426,-8.15868664,-3.94703746,14.0156174,2.70327163,5.46903276,6.71088409,-4.57944632,6.5144968,10.2429972,-17.4470215,-4.55554152,-10.319272,2.50334716,3.84679914,-12.4378777,-6.29699183,1.04098094,12.9950237,3.24511695,15.8040867,4.77606583,-0.901833653,0.331640661
922,0.457465023,1.13920152,2.44195008,5.58442259,9.26970291,2.96182609,9.80311203,12.817543,4.94471169,-8.32294559,-4.04425287,13.9161806,3.00907207,5.40974331,6.60620737,-4.65639544,6.47098732,10.2201567,-17.6109066,-4.13456678,-10.3440247,2.2763648,4.00907278,-12.4687443,-6.20714235,1.06215215,12.9907007,3.2825098,15.8153629,4.78312731,-0.95001924,0.340893477
923,0.46439901,1.14655614,2.45227575,5.60688066,9.29044056,3.0169282,9.83627701,12.8501062,4.63239956,-8.4797945,-4.145823,13.8108606,3.31458688,5.34682178,6.49321461,-4.73846912,6.41901684,10.203949,-17.7651672,-3.71346164,-10.357419,2.0578084,4.16764879,-12.4952908,-6.11720705,1.0847199,12.9880123,3.32218432,15.8263454,4.78695297,-0.997373581,0.350509584
924,0.471533597,1.15392911,2.46265101,5.62945461,9.31092072,3.07136202,9.86934185,12.8776703,4.31859016,-8.62872219,-4.2511797,13.7004652,3.61526608,5.28070927,6.3750639,-4.82285976,6.36030769,10.1921949,-17.9095135,-3.29474711,-10.3603449,1.84276617,4.32533836,-12.5182314,-6.02981806,1.11294627,12.981267,3.35133386,15.8385534,4.79758739,-1.04681492,0.360047907
925,0.478569806,1.16129279,2.47301888,5.65201712,9.33202076,3.12656498,9.90258121,12.8994503,3.99932265,-8.77187634,-4.36182833,13.5820684,3.91893005,5.20993567,6.24692822,-4.91430855,6.29065895,10.1888208,-18.0453854,-2.87210178,-10.3529911,1.6339972,4.47922373,-12.5364685,-5.93917274,1.13721597,12.9795542,3.39224434,15.8489351,4.79950428,-1.09418941,0.369896978
926,0.485610098,1.16863716,2.48338461,5.6746192,9.35329533,3.18183398,9.93585014,12.9159451,3.67738461,-8.90771484,-4.47667837,13.4573383,4.21982527,5.13504696,6.11300564,-5.00910282,6.21295452,10.1912212,-18.1714954,-2.45172787,-10.3351336,1.43062794,4.63213587,-12.5507879,-5.84988117,1.1671654,12.9759102,3.42666864,15.8602266,4.80426216,-1.14267015,0.379919857
927,0.492784917,1.1760031,2.49381518,5.69741535,9.37460423,3.23710632,9.96928024,12.9270229,3.35071468,-9.03689098,-4.59652996,13.3249855,4.51981401,5.05578852,5.97190046,-5.10871506,6.12503815,10.2012606,-18.2880936,-2.03127289,-10.307662,1.23022568,4.78409767,-12.5612144,-5.7626729,1.20096433,12.9693584,3.45385671,15.8723755,4.81340981,-1.19289327,0.389992625
928,0.499967873,1.18344712,2.50435352,5.72027206,9.39582253,3.29188299,10.0024405,12.9329271,3.02498221,-9.15716076,-4.71879625,13.186821,4.81461668,4.97287273,5.82634687,-5.21144247,6.02840185,10.2179594,-18.3942699,-1.61406434,-10.27104,1.03900802,4.93133783,-12.5673504,-5.67385244,1.23257852,12.9664469,3.48928666,15.8834372,4.81616068,-1.24228013,0.400503814
929,0.50717324,1.19090557,2.51495743,5.74344397,9.41741467,3.34751153,10.03619,12.9330416,2.68900609,-9.27286339,-4.84814405,13.0373058,5.11370134,4.88348389,5.67071056,-5.3219161,5.91794586,10.2449083,-18.4914188,-1.19318926,-10.2238655,0.850167274,5.07942057,-12.5694933,-5.58553982,1.26911712,12.9621353,3.51957703,15.8950491,4.82117701,-1.29192829,0.411048949
930,0.514324307,1.1982882,2.52545142,5.76635504,9.43942547,3.40316582,10.0694389,12.9273634,2.35628176,-9.37877178,-4.97907305,12.8824224,5.40636396,4.79068518,5.51163578,-5.43508768,5.79780579,10.2794695,-18.5771217,-0.777447283,-10.1689653,0.670209408,5.22207308,-12.5676727,-5.49716711,1.30280495,12.9605045,3.55605912,15.90553,4.82150698,-1.34048402,0.421755701
931,0.521567941,1.20571077,2.53600407,5.78929663,9.46139717,3.45837951,10.1023216,12.9165888,2.02544832,-9.47562981,-5.11183023,12.7221689,5.69145489,4.69456291,5.35126781,-5.54923105,5.66974831,10.3197861,-18.6520405,-0.36796537,-10.106123,0.494916707,5.36400414,-12.5623751,-5.41240835,1.34317791,12.9549398,3.58167028,15.917697,4.82750893,-1.3913883,0.432810009
932,0.52891165,1.2131319,2.5465827,5.81237507,9.4835453,3.51378798,10.1352673,12.9002609,1.6916132,-9.56495762,-5.24838161,12.5534191,5.97394419,4.59357166,5.18619347,-5.66756201,5.52994108,10.3688354,-18.7162743,0.0389752202,-10.0349817,0.324806929,5.50438738,-12.5534191,-5.32878208,1.3863647,12.9482641,3.60353184,15.9301605,4.83587837,-1.44282413,0.443818122
933,0.536193669,1.22059405,2.55726099,5.83569288,9.50597668,3.56966805,10.1683693,12.8779278,1.35244095,-9.64729118,-5.38945913,12.3738346,6.25640249,4.48674822,5.0138526,-5.79261017,5.37433147,10.4293127,-18.7691517,0.447415769,-9.95590305,0.159161046,5.6419735,-12.5401802,-5.24298334,1.42592132,12.9457045,3.63533878,15.941082,4.83651876,-1.49258327,0.45513016
934,0.543530881,1.22799385,2.56784844,5.8587327,9.52828884,3.62456703,10.2005434,12.851263,1.02258897,-9.71867561,-5.52877665,12.1931791,6.52460051,4.37942362,4.84655333,-5.91424274,5.2150383,10.492856,-18.8103733,0.841977775,-9.87236881,0.00238335668,5.77507353,-12.5244026,-5.16129875,1.46806538,12.9409142,3.66072416,15.9527445,4.84094572,-1.54328954,0.466498345
935,0.550952613,1.23550141,2.57859111,5.88207674,9.55085373,3.67997551,10.2329235,12.8185654,0.687508047,-9.78298855,-5.67238617,12.0013762,6.79282522,4.26608086,4.67285442,-6.04240894,5.03934908,10.568223,-18.8396473,1.23607779,-9.78103638,-0.150363043,5.90737581,-12.5051298,-5.08038998,1.51242292,12.9357128,3.68449616,15.9647484,4.84511614,-1.59497023,0.478368372
936,0.558306277,1.24297512,2.58934402,5.90557241,9.57380295,3.73591352,10.2653084,12.7799263,0.348886997,-9.83978462,-5.81923342,11.7989368,7.05874634,4.14710903,4.49484587,-6.17580605,4.84815741,10.6540184,-18.8565769,1.62819338,-9.68252373,-0.298092544,6.03813028,-12.4816685,-4.99737644,1.55682862,12.9337397,3.7143681,15.9757595,4.84427404,-1.64490342,0.490193874
937,0.56578505,1.25045192,2.60013914,5.92930365,9.59723759,3.7927072,10.2978964,12.7344198,0.00436407421,-9.88898087,-5.97075367,11.5840406,7.32392311,4.02175045,4.31172037,-6.31505585,4.63892698,10.7519312,-18.8599396,2.01913738,-9.57723427,-0.444669962,6.16858482,-12.4543791,-4.91513443,1.60273504,12.9302664,3.74121475,15.9871006,4.84494972,-1.69683826,0.502301276
938,0.573373199,1.25792372,2.61088753,5.95261908,9.62015533,3.84751225,10.3288851,12.6867685,-0.321479946,-9.9262867,-6.11525679,11.3751278,7.56753302,3.90063787,4.14200115,-6.44486189,4.43387699,10.8471184,-18.852993,2.3905201,-9.47210693,-0.583031178,6.29403687,-12.4258623,-4.83995819,1.65177643,12.9223347,3.7566669,15.9999256,4.85267639,-1.75055003,0.514687419
939,0.580866039,1.26542079,2.62169456,5.97618628,9.64379406,3.90359116,10.3601379,12.6319685,-0.655038297,-9.95679188,-6.26441908,11.1513367,7.81302977,3.77193856,3.96481013,-6.58345127,4.2062459,10.9572477,-18.8309803,2.76184154,-9.35978603,-0.716697574,6.41853333,-12.3936539,-4.76273489,1.7005775,12.9183702,3.77938962,16.0116215,4.85417843,-1.80150855,0.5271101
940,0.588445663,1.27292681,2.6325686,5.9999404,9.66732788,3.95938587,10.3911133,12.5719843,-0.987607598,-9.97839928,-6.41433144,10.9202776,8.05145454,3.64072418,3.78876114,-6.72345448,3.96598554,11.0755558,-18.7951775,3.12448287,-9.24471569,-0.844343126,6.53909969,-12.359024,-4.68619585,1.7475121,12.9151478,3.80478406,16.0228996,4.85352659,-1.85333443,0.53979677
941,0.596083939,1.28047597,2.64350653,6.02376795,9.69104481,4.01515532,10.4215984,12.5068502,-1.31758678,-9.99129963,-6.56398487,10.6826525,8.28205872,3.5073297,3.61520338,-6.86399508,3.71399283,11.2006197,-18.7458038,3.47950697,-9.12696171,-0.969723225,6.65834284,-12.3215179,-4.61156607,1.79559088,12.9112196,3.8278265,16.0343418,4.85354948,-1.90534306,0.552735388
942,0.603841484,1.28798854,2.65439582,6.04752684,9.71490097,4.07069969,10.4514732,12.4372578,-1.64253366,-9.99554634,-6.71209955,10.4407005,8.50315857,3.37308383,3.44651604,-7.00326204,3.45356345,11.3302965,-18.6838055,3.82324934,-9.0072422,-1.09188461,6.77720165,-12.2818193,-4.5418725,1.85018563,12.9022036,3.83718371,16.0477104,4.86231518,-1.95981228,0.565819025
943,0.611526549,1.29550648,2.66534948,6.0714407,9.739007,4.12646103,10.4809895,12.3620443,-1.96694529,-9.99141884,-6.86032248,10.1900568,8.71874523,3.23587656,3.27798963,-7.1455555,3.17658424,11.46945,-18.6060619,4.1599555,-8.88586807,-1.20790231,6.89102936,-12.2395124,-4.46815109,1.89687717,12.9007463,3.86505485,16.0581818,4.85785484,-2.01084542,0.578950942
944,0.61932373,1.30305934,2.67634654,6.09547472,9.76355362,4.1827364,10.5101662,12.2808704,-2.29097557,-9.97895718,-7.00884342,9.93044662,8.9288044,3.09566951,3.11091113,-7.2900219,2.88382125,11.6170387,-18.5125294,4.48775244,-8.76245975,-1.32278037,7.00545549,-12.1946335,-4.39866114,1.94949841,12.8946571,3.88099074,16.0705376,4.86026001,-2.06478786,0.592615128
945,0.627097905,1.31056726,2.68733025,6.11949444,9.78810215,4.23857403,10.5386181,12.1957035,-2.6089561,-9.95800018,-7.1546402,9.66779327,9.12844181,2.95637822,2.9502039,-7.43226004,2.58332157,11.7676544,-18.4057865,4.80342293,-8.64002991,-1.43264985,7.11578465,-12.147892,-4.32857847,1.99854267,12.8918896,3.90457225,16.0815029,4.85696602,-2.11689734,0.606214166
946,0.63503623,1.31814277,2.6983912,6.14359045,9.81262207,4.29402161,10.5663872,12.1062269,-2.92216086,-9.92891312,-7.29834557,9.4010458,9.31910038,2.81759405,2.79522133,-7.57286406,2.27395797,11.9218025,-18.2854347,5.10652304,-8.51852989,-1.54062855,7.22521925,-12.0996904,-4.263556,2.05176544,12.8845625,3.91667533,16.0940933,4.86101103,-2.1712563,0.62017709
947,0.642983675,1.325688,2.70945358,6.16776705,9.83744144,4.34969044,10.593646,12.0116129,-3.23268461,-9.89164734,-7.4406476,9.12794399,9.50263309,2.67820215,2.64403152,-7.71373081,1.95177448,12.0813293,-18.1497192,5.39822435,-8.39815331,-1.64504254,7.33190441,-12.0496111,-4.19887161,2.10367346,12.8785725,3.9319663,16.1061707,4.86202383,-2.22547364,0.634362519
948,0.650936365,1.33326185,2.72058845,6.19211674,9.86264229,4.405756,10.620409,11.9112167,-3.54198766,-9.84632015,-7.58181095,8.84640884,9.68022251,2.53715038,2.49529409,-7.85653877,1.61277938,12.2477226,-17.9966736,5.67937613,-8.278512,-1.74722445,7.43686247,-11.9970798,-4.13321686,2.15419078,12.8753481,3.95298696,16.1173439,4.85820818,-2.27821732,0.648631394
949,0.658939838,1.34079111,2.73164082,6.21627331,9.8880949,4.46156788,10.6461802,11.8076,-3.84267712,-9.79387283,-7.71844769,8.56457901,9.84739494,2.39887071,2.35456634,-7.99582434,1.26893401,12.4138937,-17.8314724,5.94533968,-8.16218472,-1.8464762,7.53989124,-11.9437761,-4.07169247,2.20729303,12.8692503,3.96626496,16.1294518,4.85925388,-2.33195424,0.663080871
950,0.66718179,1.34844613,2.74294615,6.24098253,9.91335011,4.5172534,10.6716814,11.6978168,-4.14478493,-9.73260689,-7.85513735,8.27296734,10.0091667,2.25970244,2.2168355,-8.13642406,0.908437073,12.5856009,-17.6483784,6.19990778,-8.04839897,-1.94580519,7.64102554,-11.8881073,-4.00953484,2.25767851,12.8641586,3.98368025,16.1409321,4.85708857,-2.38696241,0.677968919
951,0.675311983,1.35605419,2.75419736,6.26556683,9.93889236,4.57284117,10.6962595,11.5844088,-4.43994951,-9.66444778,-7.98750257,7.97960234,10.1616354,2.12303972,2.08585358,-8.27484894,0.540269196,12.7574368,-17.4518108,6.43878698,-7.93866205,-2.04128098,7.73940992,-11.8315306,-3.94807386,2.30732298,12.8612623,4.00475454,16.1518764,4.85097504,-2.44011068,0.692959607
952,0.68354845,1.36365294,2.76544309,6.29020262,9.96481895,4.62868357,10.7200794,11.4661722,-4.73059368,-9.58888245,-8.1171093,7.68210268,10.3065701,1.98826766,1.96106684,-8.41140556,0.162990659,12.9296713,-17.2409477,6.66273642,-7.83327007,-2.13702321,7.83701468,-11.7735605,-3.89075089,2.35992002,12.8546333,4.01647234,16.1639366,4.85119343,-2.49479294,0.708104551
953,0.691836298,1.37128353,2.77676344,6.31490231,9.99054623,4.68377304,10.7429771,11.3451948,-5.01390266,-9.50683975,-8.24200821,7.38464212,10.4421721,1.85738993,1.84364724,-8.54474354,-0.218920559,13.0994682,-17.0184212,6.87039185,-7.73335409,-2.22830439,7.93043852,-11.7155304,-3.8326056,2.40847993,12.8514166,4.03661585,16.1747608,4.84481621,-2.54826784,0.723450303
954,0.7002455,1.37890851,2.78808475,6.33964109,10.0167208,4.73916864,10.7650537,11.2197065,-5.29239559,-9.4182291,-8.36357117,7.08370352,10.5703735,1.72891629,1.73278558,-8.67619228,-0.608750224,13.2677002,-16.7827511,7.062603,-7.63799906,-2.32220006,8.02496052,-11.6552238,-3.77915382,2.46276665,12.8428001,4.04316759,16.1875229,4.84705305,-2.60460734,0.739255905
955,0.708650827,1.38653386,2.79944587,6.36452436,10.0430813,4.79457521,10.786335,11.0895033,-5.56713581,-9.32259274,-8.48196983,6.77845907,10.6917257,1.60278761,1.62688506,-8.80673504,-1.00942457,13.4352608,-16.5321846,7.23799276,-7.54880381,-2.41323352,8.11554909,-11.5945501,-3.7239809,2.51188111,12.8389053,4.0607686,16.1984386,4.84132147,-2.65812564,0.754871726
956,0.717215717,1.39421296,2.81090379,6.38958979,10.0695763,4.84988308,10.806756,10.9550438,-5.83710527,-9.22041702,-8.59666348,6.47021484,10.8059158,1.47972512,1.52689564,-8.93546486,-1.41841161,13.6001587,-16.2682247,7.39641809,-7.46584129,-2.50422931,8.20440483,-11.5329418,-3.67078924,2.56122112,12.833745,4.07575941,16.2096615,4.83700848,-2.71278167,0.770813525
957,0.725652933,1.40175259,2.82216287,6.41433144,10.0967979,4.90554667,10.8260078,10.8178062,-6.09828424,-9.1137619,-8.70583534,6.16371918,10.9117165,1.36143517,1.43450022,-9.06052208,-1.82905126,13.7588234,-15.9953728,7.53715229,-7.38949013,-2.59373474,8.2907629,-11.471035,-3.6181035,2.60891724,12.8304529,4.09413099,16.2201691,4.82949877,-2.765625,0.78666383
