analysis,problem,algorithm,mode,transfers,setting_kind,setting,n,states,repeat,ms
times,pleiades,euler,fixed,both,none,nan,2048,28,2,461.009188
times,pleiades,euler,fixed,both,none,nan,2048,28,3,459.976231
times,pleiades,euler,fixed,both,none,nan,2048,28,4,460.880439
times,pleiades,euler,fixed,both,none,nan,2048,28,5,461.799063
times,pleiades,euler,fixed,both,none,nan,2048,28,6,459.923772
times,pleiades,euler,fixed,both,none,nan,2048,28,7,460.623535
times,pleiades,euler,fixed,both,none,nan,2048,28,8,517.878230
times,pleiades,euler,fixed,both,none,nan,2048,28,9,479.461419
times,pleiades,euler,fixed,both,none,nan,2048,28,10,481.537731
times,pleiades,euler,fixed,both,none,nan,2048,28,11,481.081936
times,pleiades,euler,fixed,both,none,nan,2048,28,12,481.716357
times,pleiades,euler,fixed,both,none,nan,2048,28,13,481.548573
times,pleiades,euler,fixed,both,none,nan,2048,28,14,481.125189
times,pleiades,euler,fixed,both,none,nan,2048,28,15,484.268720
times,pleiades,euler,fixed,both,none,nan,2048,28,16,482.117650
times,pleiades,euler,fixed,both,none,nan,2048,28,17,484.049582
times,pleiades,euler,fixed,both,none,nan,2048,28,18,481.936641
times,pleiades,euler,fixed,both,none,nan,2048,28,19,481.786604
times,pleiades,euler,fixed,both,none,nan,2048,28,20,480.872467
times,pleiades,euler,fixed,none,none,nan,2048,28,0,482.957682
times,pleiades,euler,fixed,none,none,nan,2048,28,1,482.313205
times,pleiades,euler,fixed,none,none,nan,2048,28,2,481.285856
times,pleiades,euler,fixed,none,none,nan,2048,28,3,481.975083
times,pleiades,euler,fixed,none,none,nan,2048,28,4,482.169745
times,pleiades,euler,fixed,none,none,nan,2048,28,5,480.964104
times,pleiades,euler,fixed,none,none,nan,2048,28,6,481.535254
times,pleiades,euler,fixed,none,none,nan,2048,28,7,481.145150
times,pleiades,euler,fixed,none,none,nan,2048,28,8,479.697512
times,pleiades,euler,fixed,none,none,nan,2048,28,9,479.081647
times,pleiades,euler,fixed,none,none,nan,2048,28,10,477.862525
times,pleiades,euler,fixed,none,none,nan,2048,28,11,478.276669
times,pleiades,euler,fixed,none,none,nan,2048,28,12,478.072377
times,pleiades,euler,fixed,none,none,nan,2048,28,13,477.688654
times,pleiades,euler,fixed,none,none,nan,2048,28,14,478.154622
times,pleiades,euler,fixed,none,none,nan,2048,28,15,479.133128
times,pleiades,euler,fixed,none,none,nan,2048,28,16,479.972798
times,pleiades,euler,fixed,none,none,nan,2048,28,17,478.790595
times,pleiades,euler,fixed,none,none,nan,2048,28,18,476.842675
times,pleiades,euler,fixed,none,none,nan,2048,28,19,478.603444
times,pleiades,euler,fixed,none,none,nan,2048,28,20,478.747751
times,pleiades,euler,fixed,both,none,nan,8192,28,0,479.908834
times,pleiades,euler,fixed,both,none,nan,8192,28,1,479.850037
times,pleiades,euler,fixed,both,none,nan,8192,28,2,479.929232
times,pleiades,euler,fixed,both,none,nan,8192,28,3,479.115540
times,pleiades,euler,fixed,both,none,nan,8192,28,4,479.045088
times,pleiades,euler,fixed,both,none,nan,8192,28,5,479.059615
times,pleiades,euler,fixed,both,none,nan,8192,28,6,479.681258
