traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20
107,-3.57072067,-1.93242335,-1.8328011,-1.06118727,-1.14019907,3.20739794,2.08841538,-5.91936302,-0.69780165,6.57515764,2.15654039,-6.16303873,0.463735044,4.7648325,4.6048708,-3.84653831,1.91401541,3.99791861,5.83944654,2.11378193
108,-3.59395552,-1.9081794,-1.83540761,-1.05881214,-1.13895667,3.23913407,2.02558565,-5.95053196,-0.767722666,6.55125666,2.14377332,-6.18708372,0.450707167,4.79870129,4.57110357,-3.87298512,1.91830885,4.03765535,5.85919237,2.05109501
109,-3.61632943,-1.88418877,-1.83793652,-1.05636215,-1.13767004,3.27103209,1.96212745,-5.98089981,-0.838214517,6.52588892,2.13225269,-6.21095037,0.437376589,4.83245659,4.53682184,-3.89946938,1.92212248,4.07755756,5.87854815,1.98764551
110,-3.6378777,-1.86049151,-1.84041858,-1.05385649,-1.13639188,3.30290341,1.89833832,-6.01033592,-0.909029305,6.49921846,2.1218102,-6.23466682,0.423773557,4.86593246,4.50228786,-3.9258852,1.92547941,4.1174984,5.89744806,1.92353141
111,-3.65860724,-1.8370806,-1.84281325,-1.0512774,-1.13508809,3.33494496,1.83385503,-6.03891754,-0.980429053,6.47100115,2.11270118,-6.25824261,0.40996334,4.89925814,4.46733809,-3.95229459,1.92834663,4.15750694,5.91592741,1.85873902
112,-3.67846656,-1.81388843,-1.84513712,-1.04861355,-1.13374019,3.36709237,1.76885343,-6.06656361,-1.05225122,6.44135427,2.10479403,-6.28165245,0.395886034,4.93242836,4.43190145,-3.97872233,1.9307158,4.19769573,5.93402195,1.79311848
113,-3.69755292,-1.79110193,-1.84738934,-1.04591894,-1.13242912,3.39924169,1.7034514,-6.0932169,-1.12441027,6.41030598,2.09810948,-6.30493927,0.381637156,4.96534157,4.39624643,-4.00504589,1.93260384,4.23780012,5.95160151,1.7269932
114,-3.71571898,-1.7685591,-1.84957874,-1.04313755,-1.13105667,3.43142152,1.63774765,-6.11881447,-1.19677341,6.377985,2.09245205,-6.32804728,0.367091924,4.99809408,4.36004639,-4.0314188,1.93398857,4.2781148,5.96877289,1.66003585
115,-3.73297,-1.74641109,-1.85168183,-1.04030252,-1.12966454,3.46375203,1.57142019,-6.1434145,-1.26960731,6.34410954,2.08814144,-6.35103989,0.352384955,5.03071165,4.3234663,-4.05773163,1.9348346,4.3184557,5.98547888,1.59248304
116,-3.74943161,-1.72456372,-1.85371315,-1.0374037,-1.12827337,3.49609184,1.50472546,-6.16691875,-1.34267151,6.30886889,2.08496404,-6.37390614,0.337517768,5.06305122,4.28662682,-4.08397245,1.93519449,4.35878706,6.00171566,1.52430475
117,-3.76505518,-1.70303452,-1.85565639,-1.03444576,-1.12684357,3.52854443,1.43755138,-6.18932629,-1.41603208,6.27217245,2.08298802,-6.39662504,0.322467715,5.09524298,4.24932241,-4.11021185,1.93501651,4.3991437,6.01748371,1.45548141
118,-3.77978539,-1.6819216,-1.85752463,-1.03144372,-1.1254015,3.56102753,1.3700341,-6.2105813,-1.48957598,6.23411465,2.08218336,-6.41921711,0.307249367,5.12726116,4.2116046,-4.13640499,1.93430698,4.43954372,6.03275681,1.38606918
119,-3.79364276,-1.66115975,-1.8593024,-1.02836919,-1.12392688,3.59355903,1.3021574,-6.23065329,-1.56327426,6.19467163,2.08256435,-6.44167423,0.291917056,5.15907145,4.17356205,-4.16251326,1.93305695,4.47993517,6.04755402,1.31605518
120,-3.80663943,-1.64077067,-1.86100018,-1.02523613,-1.12243307,3.62618351,1.23378646,-6.24952555,-1.63721251,6.15373468,2.08423638,-6.46400738,0.276517838,5.19069767,4.13514948,-4.18855381,1.93126309,4.52032614,6.06186438,1.24542773
121,-3.81882191,-1.62072074,-1.86260736,-1.02205622,-1.12091279,3.65888762,1.16501164,-6.26716709,-1.71133113,6.11136484,2.0869894,-6.48623514,0.260962963,5.22212362,4.09636593,-4.21455288,1.92892742,4.56066847,6.07566643,1.1742295
122,-3.83003426,-1.60110748,-1.8641423,-1.01882446,-1.11935246,3.69162703,1.09599376,-6.28351879,-1.78545761,6.06770372,2.0908637,-6.50830698,0.245276898,5.25342894,4.05711651,-4.24050236,1.92600286,4.60105371,6.08898401,1.10244739
123,-3.84037566,-1.58190906,-1.86558867,-1.01554382,-1.11776602,3.7243948,1.02667701,-6.2985673,-1.85962164,6.02270889,2.09584761,-6.53027105,0.229513824,5.284482,4.01761627,-4.26633215,1.92253506,4.64135218,6.10177803,1.03018725
124,-3.84984589,-1.56311488,-1.86694694,-1.01221097,-1.11616504,3.75720549,0.957058966,-6.31228733,-1.93380272,5.97631502,2.10202122,-6.55208731,0.21369946,5.31540489,3.97766328,-4.29210091,1.91847706,4.68162775,6.11406517,0.957357526
125,-3.85847092,-1.54471958,-1.86821985,-1.0088371,-1.11452794,3.7901206,0.887010813,-6.32464457,-2.00808454,5.92846489,2.10934067,-6.57380533,0.197825551,5.34614468,3.93735909,-4.31779099,1.91385305,4.72180843,6.12582016,0.884030163
126,-3.86617351,-1.52672243,-1.86940229,-1.00540257,-1.11283171,3.82307816,0.816744089,-6.33560228,-2.08226752,5.87935305,2.11771822,-6.59536982,0.181887567,5.37669182,3.89670396,-4.34337711,1.90863407,4.76194715,6.13707542,0.810153186
127,-3.8729918,-1.50917733,-1.87051046,-1.00193262,-1.11112833,3.85604239,0.746276557,-6.34513426,-2.1563375,5.82892895,2.12715006,-6.61681271,0.165905982,5.40706873,3.85568142,-4.3688755,1.90283394,4.80199766,6.14779091,0.735827863
128,-3.87896848,-1.49207664,-1.87151444,-0.998423517,-1.1093899,3.88907266,0.675528824,-6.35321999,-2.23031807,5.77715874,2.1377449,-6.63811541,0.149938956,5.4372921,3.81428766,-4.39426613,1.89643538,4.84190702,6.15796328,0.661091208
129,-3.88401389,-1.47540259,-1.87244081,-0.994867682,-1.10761011,3.92216134,0.604506731,-6.35982656,-2.30421162,5.7240386,2.14938021,-6.65928221,0.133923262,5.46736145,3.77247834,-4.41956758,1.88942027,4.88175726,6.16760635,0.585829616
130,-3.88819432,-1.45918512,-1.87330067,-0.991281807,-1.10582364,3.9551928,0.533474684,-6.36493397,-2.37778234,5.66979933,2.16194487,-6.68029594,0.117893472,5.4972105,3.73038554,-4.44473505,1.88182271,4.92146397,6.17670107,0.510182619
131,-3.89148259,-1.44340765,-1.87404561,-0.987646818,-1.10397303,3.98836541,0.462048471,-6.36849356,-2.4512732,5.6140976,2.17572212,-6.70117331,0.101941101,5.52694988,3.68790483,-4.46977758,1.87359679,4.96101665,6.18526411,0.434117079
132,-3.8938601,-1.42811036,-1.87471938,-0.983984053,-1.10208666,4.02153015,0.39058882,-6.37051201,-2.52444315,5.55728054,2.19037628,-6.72188616,0.0859231278,5.55654335,3.6449995,-4.49472666,1.86473739,5.00045395,6.19326925,0.357665628
133,-3.89540315,-1.41322172,-1.87529814,-0.98027879,-1.10016,4.05478477,0.318816781,-6.37092781,-2.59743476,5.4990797,2.20615983,-6.74245691,0.0700167939,5.5859704,3.60178328,-4.51952696,1.85527503,5.03968573,6.2007165,0.280821264
134,-3.89600492,-1.39882731,-1.87580693,-0.976545453,-1.09820867,4.08797884,0.247128725,-6.36976671,-2.66998339,5.43985605,2.22274399,-6.7628603,0.0540793538,5.61520672,3.55825853,-4.54417038,1.84518564,5.07878971,6.20762777,0.203591049
135,-3.89571142,-1.38489223,-1.87622523,-0.97277391,-1.09620297,4.12126732,0.17519848,-6.36695051,-2.74226356,5.37930822,2.24044394,-6.78309298,0.038248606,5.6443572,3.51428103,-4.56869316,1.83443904,5.11771059,6.21398783,0.126011536
136,-3.89460349,-1.37142062,-1.87655687,-0.968980551,-1.09416986,4.15455198,0.103239141,-6.36249685,-2.81413579,5.31763124,2.2590282,-6.80313969,0.0224625804,5.67334414,3.46996689,-4.59307814,1.82307804,5.15638161,6.21977091,0.0481791534
137,-3.89258957,-1.35842264,-1.87682283,-0.965162098,-1.09210241,4.18781042,0.031327635,-6.3563962,-2.88549709,5.25493097,2.27846909,-6.82301188,0.00675907545,5.70214128,3.42540932,-4.61725855,1.81109619,5.19484854,6.22500038,-0.0299736895
138,-3.88967037,-1.34589934,-1.87699294,-0.961311281,-1.08998668,4.22113419,-0.0407320224,-6.34857845,-2.95650744,5.19100285,2.29885674,-6.84269714,-0.00888441224,5.73083973,3.38041925,-4.64130354,1.79844916,5.23310375,6.22966814,-0.108445242
139,-3.8858943,-1.33382618,-1.87707818,-0.957432032,-1.08781159,4.25451326,-0.112869769,-6.33903885,-3.02705431,5.12593365,2.32021642,-6.86218071,-0.0243858118,5.75941658,3.33506846,-4.66518116,1.78515589,5.27110672,6.23377562,-0.187169746
140,-3.88121343,-1.3222388,-1.87709033,-0.9535321,-1.0856092,4.28788471,-0.184959054,-6.32777214,-3.09707355,5.05982113,2.34237742,-6.88144588,-0.0398474298,5.78790331,3.28925514,-4.68892145,1.77116895,5.30889988,6.23733664,-0.266203791
141,-3.87567163,-1.31110668,-1.87702429,-0.949606359,-1.0833571,4.32123566,-0.256945103,-6.31479263,-3.16648149,4.99275637,2.36535811,-6.90049648,-0.0551666692,5.81620693,3.2432034,-4.71243477,1.75656664,5.34639311,6.24033022,-0.345438033
142,-3.86922765,-1.30048323,-1.87687862,-0.945667028,-1.08106351,4.35461426,-0.328923732,-6.300035,-3.23535419,4.92464781,2.38916063,-6.91934109,-0.0703819543,5.84440279,3.19682407,-4.73574209,1.74130535,5.38360453,6.24274683,-0.424854577
143,-3.8619349,-1.29032218,-1.87664974,-0.941705227,-1.07871938,4.3879776,-0.400750518,-6.28353453,-3.30358529,4.85567474,2.41364527,-6.93795204,-0.0855224952,5.87249422,3.15005994,-4.75887012,1.72536695,5.42054844,6.24459362,-0.504519582
144,-3.85376954,-1.28062868,-1.8763566,-0.937729657,-1.07633924,4.42135525,-0.472530574,-6.26522112,-3.3711834,4.7856493,2.4390347,-6.95629072,-0.100487389,5.90048027,3.1028738,-4.78182411,1.70875573,5.45717669,6.24590397,-0.58432126
145,-3.84472656,-1.27138412,-1.87599146,-0.933737397,-1.0739094,4.45472956,-0.544184148,-6.24511147,-3.43809032,4.71473074,2.46520019,-6.9743886,-0.115273595,5.92831421,3.05545068,-4.80452299,1.6915108,5.49347973,6.24667692,-0.66428864
146,-3.83484364,-1.26262045,-1.8755337,-0.929724276,-1.07141685,4.48811865,-0.615698755,-6.22319317,-3.50432062,4.64296579,2.49203086,-6.99222708,-0.129943356,5.95606661,3.00770259,-4.82700205,1.67359638,5.5294404,6.24685526,-0.744409561
147,-3.82411456,-1.25431037,-1.87502337,-0.925708354,-1.0689081,4.52147341,-0.687003076,-6.19946051,-3.56978559,4.57034588,2.51961398,-7.00978279,-0.144427046,5.98372269,2.95956802,-4.84925652,1.65501046,5.56505537,6.24648905,-0.82463038
148,-3.8124342,-1.24650455,-1.87442791,-0.921670794,-1.06632352,4.55481911,-0.758094788,-6.17392159,-3.63451672,4.49697161,2.54781055,-7.02706051,-0.158832043,6.01130342,2.91099501,-4.87128448,1.63569415,5.60038757,6.24555922,-0.905049562
149,-3.80000448,-1.23913634,-1.87376869,-0.91763401,-1.06370223,4.58813286,-0.828918934,-6.1465683,-3.69841933,4.42290497,2.57660198,-7.04404783,-0.173048988,6.03872061,2.86227536,-4.89305401,1.61579478,5.63525867,6.24407291,-0.985399902
150,-3.78667617,-1.23222876,-1.87303603,-0.913580894,-1.06102324,4.62148046,-0.899603486,-6.11732292,-3.76157331,4.34796,2.60616398,-7.06071472,-0.187067583,6.06612206,2.81307888,-4.91458941,1.59516513,5.66979218,6.2420516,-1.06590724
151,-3.77257204,-1.22576404,-1.87223816,-0.909531116,-1.05832088,4.65475416,-0.96990329,-6.08628988,-3.82379913,4.27241373,2.63632083,-7.07705736,-0.200863823,6.09343815,2.76359487,-4.93583632,1.57389128,5.70388842,6.23946714,-1.14640605
152,-3.75754428,-1.21973991,-1.87136197,-0.905457973,-1.05553281,4.68807507,-1.04005957,-6.05332756,-3.88527536,4.19608212,2.66713023,-7.09307766,-0.21450983,6.12067127,2.71371531,-4.95683098,1.55190396,5.73763323,6.23634911,-1.22704065
153,-3.74174738,-1.21420741,-1.87042212,-0.901398599,-1.05270851,4.72127104,-1.10962892,-6.01868343,-3.94573951,4.11949492,2.69818497,-7.10879993,-0.228098974,6.14771891,2.66367054,-4.97753954,1.52930427,5.77091074,6.23268843,-1.30755568
154,-3.7250464,-1.2091006,-1.86942232,-0.897329271,-1.04982769,4.75447893,-1.17897236,-5.9821167,-4.00532675,4.04213953,2.73002958,-7.12412596,-0.241380751,6.17477798,2.61317062,-4.99795246,1.50598049,5.80379868,6.22851181,-1.3881346
155,-3.70757794,-1.20438969,-1.86834824,-0.893250883,-1.04688406,4.78770351,-1.24804258,-5.9436202,-4.06402826,3.96412659,2.76245189,-7.13908625,-0.254441321,6.20178986,2.56232429,-5.01809835,1.48199296,5.8362112,6.22380018,-1.46866763
156,-3.68924284,-1.20016932,-1.86721945,-0.889187634,-1.04391706,4.82081127,-1.31652761,-5.90343285,-4.12171125,3.88585973,2.79520392,-7.1537056,-0.267405242,6.22868776,2.51118398,-5.03791475,1.45732224,5.86818171,6.21856546,-1.5491457
157,-3.67011714,-1.19631433,-1.86602247,-0.885109484,-1.04087341,4.85395432,-1.38476765,-5.8612628,-4.17845392,3.80689526,2.8286705,-7.16789865,-0.280011982,6.25558949,2.45966744,-5.05742025,1.43197644,5.89968824,6.2128067,-1.62959766
158,-3.65022683,-1.19288814,-1.8647517,-0.881038964,-1.03776944,4.88704157,-1.45250463,-5.81729794,-4.23420763,3.72763062,2.86246157,-7.18171644,-0.292497724,6.28238106,2.40790248,-5.07660341,1.40599167,5.93067741,6.20653677,-1.70992649
159,-3.62942672,-1.18989468,-1.8634299,-0.87697041,-1.03461981,4.92008686,-1.51978159,-5.771492,-4.28892851,3.64794874,2.8967936,-7.19511509,-0.304718196,6.30917358,2.35574985,-5.09544134,1.37929261,5.96122885,6.19977713,-1.79019594
160,-3.60791612,-1.18728495,-1.86205173,-0.872912407,-1.03143311,4.95305824,-1.58651268,-5.72389412,-4.34259415,3.56797624,2.93149471,-7.20810366,-0.316726774,6.33588696,2.30331469,-5.11393881,1.35195887,5.99123573,6.19249105,-1.87031484
161,-3.5855639,-1.18510628,-1.86061621,-0.868864357,-1.02818024,4.98597431,-1.65268111,-5.67452812,-4.39522028,3.48782039,2.96648026,-7.22066593,-0.328638524,6.36254025,2.25047588,-5.13210964,1.32389796,6.02075386,6.18474102,-1.95031548
162,-3.56243181,-1.18328738,-1.85910833,-0.864811659,-1.02487183,5.01882315,-1.71831501,-5.62334776,-4.44676208,3.40736175,3.00193381,-7.23279428,-0.340215832,6.38915777,2.1974256,-5.14987516,1.29523659,6.04973745,6.17647219,-2.03014755
163,-3.53850317,-1.1818527,-1.85754275,-0.86076647,-1.02150822,5.05161858,-1.78334606,-5.57040215,-4.49722862,3.326792,3.03765941,-7.24448061,-0.351644576,6.41569376,2.14407039,-5.1672802,1.26589298,6.07819319,6.16775846,-2.10986805
164,-3.51380992,-1.18082404,-1.85591757,-0.856739104,-1.01809335,5.08432341,-1.84773278,-5.51573277,-4.54658365,3.24610925,3.0736804,-7.25573492,-0.362865895,6.44218063,2.09045792,-5.18429232,1.23592138,6.10609674,6.15856028,-2.18932295
165,-3.48840904,-1.18011546,-1.85424149,-0.852717042,-1.01464021,5.11689854,-1.91137838,-5.45942545,-4.59478045,3.16547585,3.10987282,-7.26653624,-0.373894602,6.46855736,2.0366509,-5.20090961,1.20535564,6.13343716,6.14888382,-2.26859593
166,-3.46217346,-1.17977977,-1.85250437,-0.848703623,-1.01109767,5.14952707,-1.9746176,-5.40112066,-4.64192438,3.08443618,3.14668798,-7.27679634,-0.384562522,6.49505758,1.98229396,-5.21713448,1.17402959,6.16022968,6.13877201,-2.34766722
167,-3.4352057,-1.17978871,-1.85070741,-0.844703317,-1.00750768,5.18204069,-2.03709054,-5.34119654,-4.68790007,3.00351095,3.18366528,-7.28658581,-0.395056337,6.521492,1.9277184,-5.23293209,1.14208889,6.18642902,6.12822962,-2.42648244
168,-3.40749836,-1.1801405,-1.84885466,-0.840716481,-1.00386095,5.2144866,-2.09890008,-5.2795167,-4.73276234,2.92255402,3.22091341,-7.29588461,-0.405313611,6.54788733,1.87287819,-5.24830627,1.10952473,6.21204519,6.1172266,-2.50504589
169,-3.37900853,-1.18080199,-1.84693229,-0.836733639,-1.00013864,5.24690676,-2.16006565,-5.21605492,-4.77644873,2.84154081,3.25859284,-7.3046236,-0.415218413,6.57435894,1.81761336,-5.2632184,1.07626486,6.23706675,6.10580969,-2.58342862
170,-3.34985471,-1.18177855,-1.84495413,-0.832767427,-0.996368468,5.27920914,-2.22043705,-5.15098715,-4.81900978,2.76073766,3.29628706,-7.31291294,-0.425028205,6.60070086,1.76221752,-5.27770996,1.04244554,6.26146507,6.09398556,-2.66144967
171,-3.31990433,-1.18312562,-1.84293532,-0.828830063,-0.992582858,5.31125402,-2.27969933,-5.08469343,-4.86032104,2.68053484,3.33379436,-7.32079506,-0.434831768,6.62687397,1.70663738,-5.29173517,1.00800264,6.28530359,6.08172846,-2.73916531
172,-3.28930497,-1.18471444,-1.84083354,-0.824894845,-0.98867923,5.34344482,-2.33863425,-5.0162034,-4.90054798,2.59987116,3.37210035,-7.32797861,-0.444052398,6.65327835,1.65056872,-5.30527401,0.972906291,6.30844736,6.06909132,-2.81656933
173,-3.25789595,-1.18664253,-1.83870041,-0.820985854,-0.984753013,5.37539339,-2.39646745,-4.94647646,-4.93952894,2.51985192,3.41019797,-7.33473539,-0.453253329,6.67952967,1.59437275,-5.31832743,0.937210262,6.33103085,6.05605936,-2.8936646
174,-3.22594643,-1.18875825,-1.83649957,-0.817082584,-0.980753481,5.40730047,-2.45358467,-4.87501526,-4.97731495,2.43992233,3.44864011,-7.34088516,-0.462051064,6.70582151,1.53792524,-5.33089685,0.900984883,6.35292196,6.0426507,-2.97036195
175,-3.19312906,-1.19122875,-1.83423257,-0.813204587,-0.976697206,5.43913317,-2.50986314,-4.80197525,-5.01396322,2.36026573,3.48720551,-7.34651566,-0.47072491,6.73213387,1.48105145,-5.34293461,0.864017367,6.37419462,6.02888012,-3.04681873
176,-3.1596725,-1.193946,-1.8319205,-0.809343398,-0.97260046,5.47076845,-2.56511283,-4.72764683,-5.04939175,2.28118634,3.52566886,-7.35166264,-0.479279518,6.75833416,1.42405391,-5.35447407,0.826523304,6.39482737,6.01475,-3.12284017
177,-3.12561393,-1.19686615,-1.82953918,-0.805496991,-0.968406141,5.50237799,-2.61961269,-4.65159702,-5.08361006,2.20229244,3.56449389,-7.35616398,-0.487377465,6.78461552,1.36684716,-5.3654623,0.788519681,6.41478491,6.00027418,-3.1984477
178,-3.09077787,-1.20007956,-1.82710278,-0.801676154,-0.964212,5.53377962,-2.67300105,-4.57438135,-5.11666489,2.12406206,3.60310149,-7.36023092,-0.495531261,6.81078529,1.3093394,-5.37592506,0.749840796,6.43408728,5.98546314,-3.27373385
179,-3.05533791,-1.2034682,-1.82460821,-0.797869921,-0.959887624,5.5651989,-2.72570443,-4.49533367,-5.14849377,2.04596734,3.64216638,-7.36357355,-0.503158689,6.83711576,1.25155592,-5.38581419,0.710649788,6.452703,5.97033072,-3.34851909
180,-3.01926756,-1.20706475,-1.82204616,-0.794080615,-0.955521882,5.59647083,-2.77738404,-4.41498375,-5.17915678,1.96846628,3.68117571,-7.36641216,-0.510642886,6.86338139,1.19360864,-5.39514351,0.67092675,6.47064114,5.95489836,-3.42291474
181,-2.98250079,-1.21088958,-1.81942916,-0.790314972,-0.951117992,5.62753439,-2.82793427,-4.33350706,-5.20860052,1.8917011,3.72004628,-7.36874914,-0.518013775,6.88956785,1.13550091,-5.40388346,0.63065666,6.48792315,5.93913555,-3.4968915
182,-2.94508362,-1.21489739,-1.81675947,-0.786572278,-0.946649492,5.65851927,-2.8775692,-4.25054026,-5.23685122,1.81535614,3.75909185,-7.37046337,-0.525091588,6.91582584,1.077039,-5.41203213,0.589796484,6.5045166,5.92308521,-3.57042718
183,-2.9070971,-1.2190944,-1.81402528,-0.782856226,-0.94211936,5.68938732,-2.92620134,-4.16626596,-5.26393509,1.73963296,3.79812002,-7.37161684,-0.531982541,6.9420681,1.01843882,-5.41958094,0.548449457,6.52039242,5.9067874,-3.64345503
184,-2.86839867,-1.2234689,-1.81123161,-0.779155254,-0.937564313,5.72000408,-2.9735868,-4.08111906,-5.2898283,1.66484916,3.83687687,-7.37232637,-0.538839638,6.96819735,0.959708452,-5.42652035,0.506569088,6.53560638,5.89020538,-3.71608162
185,-2.82920098,-1.22797418,-1.80836916,-0.775482476,-0.932901084,5.75065756,-3.02020359,-3.99417853,-5.31453037,1.59030688,3.87606502,-7.37226534,-0.545184016,6.99452448,0.900650859,-5.43280602,0.46420297,6.55008078,5.87338829,-3.7881496
186,-2.78930187,-1.23261333,-1.80543709,-0.771817744,-0.928167939,5.78111124,-3.0656631,-3.90623593,-5.33804607,1.51662815,3.91509533,-7.37169743,-0.55141288,7.02079868,0.84140265,-5.43844795,0.421300769,6.56388235,5.85630751,-3.85981226
187,-2.74882627,-1.23739839,-1.80244172,-0.768180132,-0.923399091,5.81140566,-3.11000752,-3.81718612,-5.36043882,1.44373703,3.95398641,-7.37061119,-0.557513952,7.04701185,0.78209126,-5.44346142,0.377968103,6.57698536,5.83899975,-3.93093681
188,-2.70786762,-1.2422961,-1.79939044,-0.764574885,-0.918586433,5.84156418,-3.1532445,-3.72701073,-5.3816433,1.37157321,3.99289083,-7.36892653,-0.563383102,7.07326508,0.722507,-5.44779539,0.334141016,6.5893302,5.82149124,-4.00150204
189,-2.66628647,-1.24727619,-1.79627192,-0.760982454,-0.913670599,5.87159824,-3.19542551,-3.63562846,-5.40166903,1.30014849,4.03184175,-7.36662436,-0.568927228,7.09954977,0.662858725,-5.45145369,0.289927542,6.60101652,5.80375051,-4.07154989
190,-2.62402058,-1.25239062,-1.79307997,-0.757413328,-0.908693135,5.90152025,-3.23651481,-3.54310298,-5.42054462,1.22944546,4.07081985,-7.3637023,-0.574285746,7.12593269,0.602781415,-5.45438051,0.245087996,6.61195993,5.78584194,-4.14115953
191,-2.58130312,-1.25755274,-1.78981173,-0.753858685,-0.9036659,5.9312315,-3.27637935,-3.44974375,-5.43829203,1.15974402,4.10957098,-7.36030388,-0.579497516,7.15220594,0.542808354,-5.45663786,0.19996576,6.62220955,5.76771975,-4.2101984
192,-2.53799343,-1.2628113,-1.78648329,-0.750337303,-0.898584247,5.96081495,-3.3151052,-3.35534406,-5.45492887,1.0908798,4.14825344,-7.35634375,-0.584552884,7.17850494,0.482640892,-5.45817518,0.154382765,6.63173437,5.74945021,-4.27867985
