package,key,analysis,problem,algorithm,mode,setting_kind,setting,n,states,tier,transfers,min_ms,median_ms,p05_ms,p95_ms,max_ms,samples,errored_pct,error,build_s,recorded_utc
julia,windows_RTX-4070-SUPER,times,ring_modulator,kvaerno3,fixed,dt,9.765625e-07,131072,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,kvaerno3,fixed,dt,9.765625e-07,524288,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,kvaerno3,fixed,dt,9.765625e-07,524288,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,kvaerno3,fixed,dt,9.765625e-07,2097152,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,kvaerno3,fixed,dt,9.765625e-07,2097152,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,kvaerno3,fixed,dt,9.765625e-07,8388608,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,kvaerno3,fixed,dt,9.765625e-07,8388608,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,8,15,default,both,64.5336,64.80355,64.58984,64.981465,65.091,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,8,15,default,none,64.51,64.73645,64.51456,64.884415,64.8904,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,32,15,default,both,62.6748,62.8098,62.731325,62.94262,63.2299,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,32,15,default,none,62.5684,62.73735,62.574765,63.01997,63.2113,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,128,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,128,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,512,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,512,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,2048,15,default,both,981.8091,988.0123,982.09341,992.49426,992.5344,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,2048,15,default,none,982.5324,989.30145,983.201415,990.76419,990.7884,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,8192,15,default,both,1343.1621,1356.35395,1343.99829,3090.970995,3096.1374,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,8192,15,default,none,1341.2076,1345.13225,1341.25593,1347.105575,1347.455,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,32768,15,default,both,5148.4574,5151.0425,5148.71591,5160.75845,5161.838,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,32768,15,default,none,5142.515,5155.1178,5143.77528,5162.56962,5163.3976,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,131072,15,default,both,20706.0099,20777.5928,20715.48914,45578.6907,49521.2558,5,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,131072,15,default,none,48686.7343,48689.3857,48686.99944,48735.10327,48740.183,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,524288,15,default,both,83107.9148,83114.0182,83108.52514,83209.43143,83220.0329,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,524288,15,default,none,83116.0854,83157.6604,83120.2429,83213.15233,83219.3181,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,2097152,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,2097152,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,8388608,15,default,both,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,rosenbrock23_sciml,fixed,dt,9.765625e-07,8388608,15,default,none,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,8,15,default,both,8.9413,8.9809,8.95308,9.120065,9.241,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,8,15,default,none,8.8304,8.9246,8.87163,9.085235,9.1334,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,32,15,default,both,8.9104,8.99465,8.920755,9.06132,9.0845,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,32,15,default,none,8.824,8.8832,8.82609,8.97715,9.0351,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,128,15,default,both,8.9712,9.05605,8.97481,9.172135,9.1861,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,128,15,default,none,8.8563,8.9744,8.93895,9.019415,9.0349,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,512,15,default,both,9.1101,9.2139,9.121405,9.43874,9.4433,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,512,15,default,none,8.8937,8.99975,8.90377,9.16452,9.2219,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,2048,15,default,both,9.209,9.33955,9.21584,9.74322,9.8785,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,2048,15,default,none,8.9449,9.00795,8.94927,9.150435,9.1739,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,8192,15,default,both,25.0409,25.26925,25.09353,25.960745,26.4309,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,8192,15,default,none,24.6117,24.71625,24.62576,24.758875,24.8287,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,32768,15,default,both,64.0924,64.925,64.17011,67.255505,78.7848,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,32768,15,default,none,63.3229,63.46425,63.3381,64.371095,65.3077,20,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,131072,15,default,both,182.6804,184.15605,182.742995,224.291115,239.7636,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,131072,15,default,none,178.8608,180.13805,178.877945,182.08458,182.3481,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,524288,15,default,both,759.239,760.29155,759.51449,760.67341,760.6924,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,524288,15,default,none,743.4093,744.27795,743.470095,744.8455,744.9823,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,2097152,15,default,both,2982.3731,2983.6188,2982.438125,2988.67702,2988.7735,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,2097152,15,default,none,2919.2482,2924.92965,2919.30472,2925.743905,2925.8128,10,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,8388608,15,default,both,11960.2388,11980.4783,11962.26275,12148.32947,12166.9796,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,times,ring_modulator,tsit5,fixed,dt,9.765625e-07,8388608,15,default,none,11710.4287,11711.2812,11710.51395,11729.17347,11731.1615,3,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,kvaerno3,adaptive,tol,0.01,131072,15,default,d2h,6381.9809,6389.3447,6382.71728,6396.85898,6397.6939,3,nan,0.1759605708,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,kvaerno3,adaptive,tol,0.001,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,kvaerno3,adaptive,tol,0.0001,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,kvaerno3,adaptive,tol,1e-05,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,kvaerno3,adaptive,tol,1e-06,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,kvaerno3,adaptive,tol,1e-07,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,kvaerno3,adaptive,tol,1e-08,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,rosenbrock23_sciml,adaptive,tol,0.01,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,rosenbrock23_sciml,adaptive,tol,0.001,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,rosenbrock23_sciml,adaptive,tol,0.0001,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,rosenbrock23_sciml,adaptive,tol,1e-05,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,rosenbrock23_sciml,adaptive,tol,1e-06,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,rosenbrock23_sciml,adaptive,tol,1e-07,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,rosenbrock23_sciml,adaptive,tol,1e-08,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,adaptive,tol,0.01,131072,15,default,d2h,13.0662,14.75655,13.109235,16.495005,22.0849,20,nan,0.1759605708,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,adaptive,tol,0.001,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,adaptive,tol,0.0001,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,adaptive,tol,1e-05,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
julia,windows_RTX-4070-SUPER,wp,ring_modulator,tsit5,adaptive,tol,1e-06,131072,15,default,d2h,nan,nan,nan,nan,nan,0,nan,nan,nan,2026-09-08T05:44:47Z
